a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.linkquality	a.linklowquality	a.commentsnotes	a.titlequality	a.titlelowquality	a.rank	m._domain_url	m._sourcexml	m._ql_title	m._unkvalue	m._control	m._ql_url
kaisa	147	147	1a2bda9376669a3aab5f86c58aa7bdc3	1907http://live.irib.ir/	2015-04-08	qlv416working	5		Persian	5		9	http://live.irib.ir/	v4.16.singlelayer.newf.newgbdt.xml	Radio	3	1907	http://www1.live.irib.ir/web/live/radio
kaisa	147	147	5a431206b95bb9ad282bba7c3666035a	1904http://live.irib.ir/	2015-04-08	qlv416working	5		Persian	5		6	http://live.irib.ir/	v4.16.singlelayer.newf.newgbdt.xml	Tv 1	4	1904	http://live.irib.ir/tv1.php
kaisa	147	147	6c9af0efae2c1cc4d4e1f6e973993f44	1900http://live.irib.ir/	2015-04-08	qlv416working	5		Persian	5	Non-market language	2	http://live.irib.ir/	bing-ql.ysec01.ans.xml	صفحه راهنمای ورود	3	1900	http://office.irib.ir/login/login.aspx?ReturnUrl=%2fWelcome%2fDefault.aspx
kaisa	147	147	7164d5f0afebe8ecb88d22fcf944472d	1906http://live.irib.ir/	2015-04-08	qlv416working	5		Persian	5		8	http://live.irib.ir/	v4.16.singlelayer.newf.newgbdt.xml	Live	1	1906	http://live.irib.ir/web/live/
kaisa	147	147	8b8ec96d0576f58485e2f0bd66aaeed0	1899http://live.irib.ir/	2015-04-08	qlv416working	5	404		5		1	http://live.irib.ir/	bing-ql.ysec01.ans.xml	Tehran TV	2	1899	http://tv5.irib.ir/
kaisa	147	147	9221b764d43d79f4c99c0a6633691143	1902http://live.irib.ir/	2015-04-08	qlv416working	5		Persian	5		4	http://live.irib.ir/	v4.16.singlelayer.newf.newgbdt.xml	Main	2	1902	http://www1.live.irib.ir/web/live/main
kaisa	147	147	ab858cf92445d0cd05b331fc4692c69d	1898http://live.irib.ir/	2015-04-08	qlv416working	2			2		0	http://live.irib.ir/	bing-ql.ysec01.ans.xml	IRIB World Service	4	1898	http://worldservice.irib.ir/
kaisa	147	147	ae5d6a9140c8c1bc1b17661b76bfc658	1905http://live.irib.ir/	2015-04-08	qlv416working	5		Persian	5		7	http://live.irib.ir/	v4.16.singlelayer.newf.newgbdt.xml	Javan	6	1905	http://live.irib.ir/web/live/radio/javan
kaisa	147	147	be9a4744fa2a6ac55a7e0ce1da5214ba	1903http://live.irib.ir/	2015-04-08	qlv416working	5		Persian	5		5	http://live.irib.ir/	v4.16.singlelayer.newf.newgbdt.xml	TV	5	1903	http://www1.live.irib.ir/web/live/tv
kaisa	147	147	ede7dd26aaf74c9cabca891e9d01cf17	1901http://live.irib.ir/	2015-04-08	qlv416working	5		Persian	5	Non-market language	3	http://live.irib.ir/	bing-ql.ysec01.ans.xml	شبكه يك	1	1901	http://tv1.irib.ir/
kaisa	150	150	20b7b241d3f16447599278ecf60a2b31	1993https://www.aeseletropaulo.com.br/	2015-04-20	qlv416working	5			5	Non-market language	2	https://www.aeseletropaulo.com.br/	bing-ql.ysec01.ans.xml	Extrato E 2ª Via De Conta	2	1993	https://www.aeseletropaulo.com.br/cliente-corporativo/servicos/extrato-e-2-via-de-conta
kaisa	150	150	2bacc21e486f3139ccee6454695badf1	1995https://www.aeseletropaulo.com.br/	2015-04-20	qlv416working	5			5	Non-market language	4	https://www.aeseletropaulo.com.br/	bing-ql.ysec01.ans.xml	Para Sua Casa	1	1995	https://www.aeseletropaulo.com.br/para-sua-casa/conteudo/para-sua-casa
kaisa	150	150	3ac59d266fa6697a08b4468a445e5064	2002https://www.aeseletropaulo.com.br/	2015-04-20	qlv416working	5			5	Non-market language	11	https://www.aeseletropaulo.com.br/	v4.16.singlelayer.newf.newgbdt.xml	Para Sua Casa	2	2002	http://aeseletropaulo.com.br/para-sua-casa/conteudo/para-sua-casa
kaisa	150	150	69aa3ff9c6f5f22e6830b28fbc2b2a64	1991https://www.aeseletropaulo.com.br/	2015-04-20	qlv416working	5			5	Non-market language	0	https://www.aeseletropaulo.com.br/	bing-ql.ysec01.ans.xml	Atendimento	3	1991	https://www.aeseletropaulo.com.br/cliente-corporativo/atendimento/conteudo/atendimento
kaisa	150	150	7a7911a4de236000ce53ba83094ae0c8	1996https://www.aeseletropaulo.com.br/	2015-04-20	qlv416working	5			5	Non-market language	5	https://www.aeseletropaulo.com.br/	bing-ql.ysec01.ans.xml	Cliente Corporativo	4	1996	https://www.aeseletropaulo.com.br/cliente-corporativo/conteudo/cliente-corporativo
kaisa	150	150	975b5f32c4d1040968442a94f5356b56	1992https://www.aeseletropaulo.com.br/	2015-04-20	qlv416working	5			5	Non-market language	1	https://www.aeseletropaulo.com.br/	bing-ql.ysec01.ans.xml	Histórico De Consumo	6	1992	https://www.aeseletropaulo.com.br/para-seu-negocio/servicos/historico-de-consumo
kaisa	150	150	9b2b5a94838638d4385331cd6832bc6a	1998https://www.aeseletropaulo.com.br/	2015-04-20	qlv416working	5			5	Non-market language	7	https://www.aeseletropaulo.com.br/	v4.16.singlelayer.newf.newgbdt.xml	Paginas	5	1998	https://www.aeseletropaulo.com.br/para-sua-casa/nova-instalacao/Paginas/default.aspx
kaisa	150	150	a8822680bf523c3463e17544d081104c	1999https://www.aeseletropaulo.com.br/	2015-04-20	qlv416working	5			5	Non-market language	8	https://www.aeseletropaulo.com.br/	v4.16.singlelayer.newf.newgbdt.xml	Segunda Via De Conta	1	1999	http://aeseletropaulo.com.br/segunda-via-de-conta
kaisa	150	150	b1e00b84394f881498995f0200df58a6	1994https://www.aeseletropaulo.com.br/	2015-04-20	qlv416working	5			5	Non-market language	3	https://www.aeseletropaulo.com.br/	bing-ql.ysec01.ans.xml	Serviços	5	1994	https://www.aeseletropaulo.com.br/poder-publico/servicos/conteudo/ver-todos-os-servicos-online
kaisa	150	150	b4e297d4214e71c64c5f269ac6eb588f	2001https://www.aeseletropaulo.com.br/	2015-04-20	qlv416working	5			5	Non-market language	10	https://www.aeseletropaulo.com.br/	v4.16.singlelayer.newf.newgbdt.xml	Picture	4	2001	https://www.aeseletropaulo.com.br/Paginas/aes-eletropaulo.aspx
kaisa	150	150	b9192cf02c85def17374d2ca4219e8cd	2000https://www.aeseletropaulo.com.br/	2015-04-20	qlv416working	5			5	Non-market language	9	https://www.aeseletropaulo.com.br/	v4.16.singlelayer.newf.newgbdt.xml	Negociacao De Debitos	6	2000	https://www.aeseletropaulo.com.br/para-sua-casa/servicos/negociacao-de-debitos
kaisa	150	150	d13db0bbc44f0dd0cdc093f85dd590ca	1997https://www.aeseletropaulo.com.br/	2015-04-20	qlv416working	5			5	Non-market language	6	https://www.aeseletropaulo.com.br/	v4.16.singlelayer.newf.newgbdt.xml	Download	3	1997	http://ri.aeseletropaulo.com.br/Download.aspx?Arquivo=094X5eOk4kXiKjdTyhz3rw==
kaisa	151	151	03d9cad5d14a8f0de26153520d8f9b7d	772http://candacecameronbure.net/	2015-04-13	qlv416working	3	Topic too specific	Ql 1 and 7 are identical	2		6	http://candacecameronbure.net/	v4.16.singlelayer.newf.newgbdt.xml	Statement Of Faith	2	772	http://candacecameronbure.net/ministry/statement-of-faith.php
kaisa	151	151	1e3a782f6c05232562beff6b34835848	770http://candacecameronbure.net/	2015-04-13	qlv416working	3	Topic too specific		2		4	http://candacecameronbure.net/	bing-ql.ysec01.ans.xml	Testimony	3	770	http://candacecameronbure.net/ministry/testimony.php
kaisa	151	151	207b64d090100b579d26d3c19c5f4447	774http://candacecameronbure.net/	2015-04-13	qlv416working	5	404		5		8	http://candacecameronbure.net/	v4.16.singlelayer.newf.newgbdt.xml	Books	4	774	http://shop.candacecameronbure.net/categoryooks
kaisa	151	151	2bd80fbbde92dfac4ef2eb6eb86057f0	769http://candacecameronbure.net/	2015-04-13	qlv416working	5	404		5		3	http://candacecameronbure.net/	bing-ql.ysec01.ans.xml	Biography	1	769	http://www.candacecameronbure.net/aboutiography.php
kaisa	151	151	560cefe3b9048ed9b133b020240dfbf5	771http://candacecameronbure.net/	2015-04-13	qlv416working	2			2		5	http://candacecameronbure.net/	bing-ql.ysec01.ans.xml	Contact	4	771	http://www.candacecameronbure.net/contact.php
kaisa	151	151	5d08aa4358c11f67f8967e0710ed8c77	768http://candacecameronbure.net/	2015-04-13	qlv416working	3	Topic too specific	subpage Products is similar to Shop (QL would not add any value)/<br>/QL 3 and 10 are identical	2		2	http://candacecameronbure.net/	bing-ql.ysec01.ans.xml	Products	5	768	http://shop.candacecameronbure.net/products
kaisa	151	151	79cd5d51b6797d8019a69e8f9f5697b2	766http://candacecameronbure.net/	2015-04-13	qlv416working	3	Topic too specific	Ql 1 and 7 are identical	2		0	http://candacecameronbure.net/	bing-ql.ysec01.ans.xml	Statement of Faith	2	766	http://www.candacecameronbure.net/ministry/statement-of-faith.php
kaisa	151	151	8178851375206254a57d4d0afebdb546	773http://candacecameronbure.net/	2015-04-13	qlv416working	2		QL 2 and 8 are identical	2		7	http://candacecameronbure.net/	v4.16.singlelayer.newf.newgbdt.xml	Shop	5	773	http://shop.candacecameronbure.net/
kaisa	151	151	9050bec45d8c72f040db4e5fcc66857d	767http://candacecameronbure.net/	2015-04-13	qlv416working	2		QL 2 and 8 are identical	2		1	http://candacecameronbure.net/	bing-ql.ysec01.ans.xml	Shop	6	767	http://shop.candacecameronbure.net/
kaisa	151	151	aa1006a3d89b6599757f5e283f3fc220	776http://candacecameronbure.net/	2015-04-13	qlv416working	5	404		5		10	http://candacecameronbure.net/	v4.16.singlelayer.newf.newgbdt.xml	Biography	1	776	http://candacecameronbure.net/aboutiography.php
kaisa	151	151	d6fc203f6305282f85047fa47f127afd	775http://candacecameronbure.net/	2015-04-13	qlv416working	3	Topic too specific	QL 3 and 10 are identical	2		9	http://candacecameronbure.net/	v4.16.singlelayer.newf.newgbdt.xml	Products	6	775	http://shop.candacecameronbure.net/products
kaisa	156	156	0508d748cd956df6dc928f1d985bbf72	151http://www.politika.rs/	2015-04-07	qlv416working	5		Serbian	5		3	http://www.politika.rs/	bing-ql.ysec01.ans.xml	Svet : Strana 1 : Politika	1	151	http://www.politika.rs/rubrike/Svet/index.1.lt.html
kaisa	156	156	1dcb3e925e5712aa39c749947f861aea	153http://www.politika.rs/	2015-04-07	qlv416working	5		Serbian	5		5	http://www.politika.rs/	bing-ql.ysec01.ans.xml	Srbija	6	153	http://www.politika.rs/rubrike/Srbija/index.1.lt.html
kaisa	156	156	1f172eae13747b9c7dcf74c2bfff70c4	155http://www.politika.rs/	2015-04-07	qlv416working	5		Serbian	5		7	http://www.politika.rs/	v4.16.singlelayer.newf.newgbdt.xml	Pogledi	3	155	http://www.politika.rs/pogledi/Pogledi.sr.html
kaisa	156	156	3190d9eada890876331ef3f5959e7483	157http://www.politika.rs/	2015-04-07	qlv416working	5		Serbian	5		9	http://www.politika.rs/	v4.16.singlelayer.newf.newgbdt.xml	Svet : Strana 1	1	157	http://politika.rs/rubrike/Svet/index.1.lt.html
kaisa	156	156	4166dc99fc0ec760faadaf3d6410e274	148http://www.politika.rs/	2015-04-07	qlv416working	5		Serbian	5		0	http://www.politika.rs/	bing-ql.ysec01.ans.xml	Sport	2	148	http://www.politika.rs/rubrike/Sport/sport.sr.html
kaisa	156	156	5140723a5426e1a52e68f13befdcb3ce	158http://www.politika.rs/	2015-04-07	qlv416working	5		Serbian	5		10	http://www.politika.rs/	v4.16.singlelayer.newf.newgbdt.xml	Malinu Sprzila Cena	6	158	http://www.politika.rs/rubrike/tema-dana/Malinu-sprzila-cena.lt.html
kaisa	156	156	5e8a17aa824eaa11cf5a5e5e942e9eba	154http://www.politika.rs/	2015-04-07	qlv416working	5		Serbian	5		6	http://www.politika.rs/	v4.16.singlelayer.newf.newgbdt.xml	Sarena Strana	5	154	http://www.politika.rs/Stranice/Sarena-Strana.sr.html
kaisa	156	156	802ff90b785a6f87bb34462ceed4bc22	156http://www.politika.rs/	2015-04-07	qlv416working	5		Serbian	5		8	http://www.politika.rs/	v4.16.singlelayer.newf.newgbdt.xml	Generalni Shtrajk ...	4	156	http://www.politika.rs/rubrike/vesti-dana/Generalni-shtrajk-prosvetnih-radnika.lt.html
kaisa	156	156	9e13229a182784a97e64c1d4f3440743	152http://www.politika.rs/	2015-04-07	qlv416working	5		Serbian	5		4	http://www.politika.rs/	bing-ql.ysec01.ans.xml	Blic Online	5	152	http://www.blic.rs/
kaisa	156	156	ef92c0afa2bf17bd5a4f1fb11ca092c5	150http://www.politika.rs/	2015-04-07	qlv416working	5		Serbian	5		2	http://www.politika.rs/	bing-ql.ysec01.ans.xml	Sarena Strana	3	150	http://www.politika.rs/Stranice/Sarena-Strana.sr.html
kaisa	156	156	faec3ed3d51d1045716556176dffe62c	149http://www.politika.rs/	2015-04-07	qlv416working	5		Serbian	5		1	http://www.politika.rs/	bing-ql.ysec01.ans.xml	Lat	4	149	http://www.politika.rs/Stranice/141083.lt.html
kaisa	158	158	044b9be285bb27bb645f084c9618edce	3666http://www.barnesandnoble.com/	2015-04-08	qlv416working	2		This is a store locator for mobile	2		6	http://www.barnesandnoble.com/	v4.16.singlelayer.newf.newgbdt.xml	Find A Store	6	3666	http://m.barnesandnoble.com/stores
kaisa	158	158	08988b6c966c5c6d026c9f8a20ed7edc	3667http://www.barnesandnoble.com/	2015-04-08	qlv416working	5	404		5		7	http://www.barnesandnoble.com/	v4.16.singlelayer.newf.newgbdt.xml	Books	1	3667	http://www.barnesandnoble.com/uooks-bestselling-books/379003057/
kaisa	158	158	0a4b7f003a91c4d5433d75f983c812bb	3660http://www.barnesandnoble.com/	2015-04-08	qlv416working	2		QL 1 and 10 are identical	2		0	http://www.barnesandnoble.com/	bing-ql.ysec01.ans.xml	Store and Event Locator	3	3660	http://store-locator.barnesandnoble.com/storelocator/stores.aspx?x=y
kaisa	158	158	1242720854e6ca3c98b7bb59506e1022	3663http://www.barnesandnoble.com/	2015-04-08	qlv416working	3	Topic too specific		2		3	http://www.barnesandnoble.com/	bing-ql.ysec01.ans.xml	Textbooks	6	3663	http://www.barnesandnoble.com/u/textbooks-college-textbooks/379002366/
kaisa	158	158	53f7d56b65ff68490425a7a349324fcc	3669http://www.barnesandnoble.com/	2015-04-08	qlv416working	2		QL 1 and 10 are identical	2		9	http://www.barnesandnoble.com/	v4.16.singlelayer.newf.newgbdt.xml	Store And Event Locator	2	3669	http://store-locator.barnesandnoble.com
kaisa	158	158	5ff0503831255e8e43da12dfee3c8a84	3668http://www.barnesandnoble.com/	2015-04-08	qlv416working	2		QL 3 and 9 are identical	2		8	http://www.barnesandnoble.com/	v4.16.singlelayer.newf.newgbdt.xml	My NOOK	5	3668	http://mynook.barnesandnoble.com/home.html
kaisa	158	158	7d3a34f619b1bdaa1be49872cc0a594d	3671http://www.barnesandnoble.com/	2015-04-08	qlv416working	5	404		5		11	http://www.barnesandnoble.com/	v4.16.singlelayer.newf.newgbdt.xml	NOOK Books	4	3671	http:/arnesandnoble.com/u/NOOK-Book-eBook-store/379003094
kaisa	158	158	8ab941ef3fbbdb0ed26223d4c5c71e84	3661http://www.barnesandnoble.com/	2015-04-08	qlv416working	3	Topic too specific	Movies & TV	3	Misspelled	1	http://www.barnesandnoble.com/	bing-ql.ysec01.ans.xml	Movies  TV	5	3661	http://www.barnesandnoble.com/u/dvd-movies-box-sets-tv-show-blu-ray-discs/379003201/
kaisa	158	158	e13049228e4ceeebf770e3c2b095a129	3664http://www.barnesandnoble.com/	2015-04-08	qlv416working	2		NOOK	3	Other	4	http://www.barnesandnoble.com/	bing-ql.ysec01.ans.xml	NOOK Home	2	3664	http://www.barnesandnoble.com/u/nook/379003208
kaisa	158	158	e2026be61ef79ab0225936590e47ee56	3662http://www.barnesandnoble.com/	2015-04-08	qlv416working	2		QL 3 and 9 are identical	2		2	http://www.barnesandnoble.com/	bing-ql.ysec01.ans.xml	My NOOK	4	3662	http://mynook.barnesandnoble.com/home.html
kaisa	158	158	f0070107a6d777faaf175f2b25ea30db	3665http://www.barnesandnoble.com/	2015-04-08	qlv416working	5	404		5		5	http://www.barnesandnoble.com/	bing-ql.ysec01.ans.xml	Books	1	3665	http://www.barnesandnoble.com/uooks-bestselling-books/379003057
kaisa	158	158	f9c1903a72cad0fbcc8855a67a3924f8	3670http://www.barnesandnoble.com/	2015-04-08	qlv416working	5	404		5		10	http://www.barnesandnoble.com/	v4.16.singlelayer.newf.newgbdt.xml	NOOK	3	3670	http:/arnesandnoble.com/u/nook/379003208
kaisa	164	164	01131047859744088e0923837fff317e	1889http://kirkcameron.com/	2015-04-08	qlv416working	3	Topic too specific	QL 5 and 12 are identical	2		11	http://kirkcameron.com/	v4.16.singlelayer.newf.newgbdt.xml	Marriage Tours	2	1889	http://kirkcameron.com/marriage-tours
kaisa	164	164	19a3aec42eea77b1488965bc81671ac1	1882http://kirkcameron.com/	2015-04-08	qlv416working	3	Topic too specific	QL 5 and 12 are identical	2		4	http://kirkcameron.com/	bing-ql.ysec01.ans.xml	Marriage Tours	3	1882	http://kirkcameron.com/marriage-tours/
kaisa	164	164	33dea5842ea5b1ac61c6a92d1e1f9b61	1888http://kirkcameron.com/	2015-04-08	qlv416working	2	Topic too specific	Landing page content does not match with the title/<br>/QL 6 and 11 are identical	3	Other	10	http://kirkcameron.com/	v4.16.singlelayer.newf.newgbdt.xml	Ministry	1	1888	http://kirkcameron.com/ministry
kaisa	164	164	4915b62b30cee0e80a510e7973932bfd	1883http://kirkcameron.com/	2015-04-08	qlv416working	3	Topic too specific	Landing page content does not match with the title/<br>/QL 6 and 11 are identical	3	Irrelevant	5	http://kirkcameron.com/	bing-ql.ysec01.ans.xml	Ministry	1	1883	http://kirkcameron.com/ministry/
kaisa	164	164	4b294be0723680e9545bcbdfee7c092d	1886http://kirkcameron.com/	2015-04-08	qlv416working	3	Topic too specific	QL page 3 and 9 are identical	2		8	http://kirkcameron.com/	v4.16.singlelayer.newf.newgbdt.xml	Contact	5	1886	http://kirkcameron.com/contact/
kaisa	164	164	7f897c1c3664b28825035f605008ee51	1881http://kirkcameron.com/	2015-04-08	qlv416working	3	Topic too specific	QL 4 and 10 are identical	2		3	http://kirkcameron.com/	bing-ql.ysec01.ans.xml	Monumental	5	1881	http://kirkcameron.com/monumental/
kaisa	164	164	9353faa77e75de5a076728bc16ee4bb0	1879http://kirkcameron.com/	2015-04-08	qlv416working	3	Topic too specific		2		1	http://kirkcameron.com/	bing-ql.ysec01.ans.xml	Unstoppable	2	1879	http://store.kirkcameron.com/unstoppable-deluxe-edition-3-dvd-box-set-kirk-cameron-signature-series/
kaisa	164	164	9e7c90a375e7c87b975bc635570b1a82	1884http://kirkcameron.com/	2015-04-08	qlv416working	5	404		5		6	http://kirkcameron.com/	v4.16.singlelayer.newf.newgbdt.xml	Upcoming Events	4	1884	http://kirkcameron.com/events/
kaisa	164	164	a76e0d95c80b3ff1d1f4f2f1b7704aef	1887http://kirkcameron.com/	2015-04-08	qlv416working	3	Topic too specific	QL 4 and 10 are identical	2		9	http://kirkcameron.com/	v4.16.singlelayer.newf.newgbdt.xml	Monumental	6	1887	http://kirkcameron.com/monumental/
kaisa	164	164	b168a7e3cb139c6780ec3a567122a56c	1885http://kirkcameron.com/	2015-04-08	qlv416working	2			2		7	http://kirkcameron.com/	v4.16.singlelayer.newf.newgbdt.xml	Store	3	1885	http://store.kirkcameron.com/
kaisa	164	164	d23b41006eb25112d4f9aba76ec33829	1878http://kirkcameron.com/	2015-04-08	qlv416working	2			2		0	http://kirkcameron.com/	bing-ql.ysec01.ans.xml	About	4	1878	http://kirkcameron.com/about/
kaisa	164	164	e555646075a261a6af82796f3dbcd5cf	1880http://kirkcameron.com/	2015-04-08	qlv416working	3	Topic too specific	QL page 3 and 9 are identical	2		2	http://kirkcameron.com/	bing-ql.ysec01.ans.xml	Contact	6	1880	http://kirkcameron.com/contact/
kaisa	183	183	1a07c88328d2d92cc3fa41019528f5e7	3832http://www.maestranzi.com/	2015-04-13	qlv416working	2		QL 1 and 10 are identical	2		0	http://www.maestranzi.com/	bing-ql.ysec01.ans.xml	Lawnmowers	2	3832	http://www.maestranzi.com/equipmentpages/maestranzi-bros-lawnmowers.html
kaisa	183	183	2c5136c1a3124653600e269abfbbbc4e	3837http://www.maestranzi.com/	2015-04-13	qlv416working	2		QL 6 and 12 are identical	2		5	http://www.maestranzi.com/	bing-ql.ysec01.ans.xml	Snowblowers	1	3837	http://www.maestranzi.com/equipmentpages/maestranzi-bros-snowblowers.html
kaisa	183	183	2c53518067c9c8f708f403b8b941ec52	3836http://www.maestranzi.com/	2015-04-13	qlv416working	2		QL 5 and 11 are identical	2		4	http://www.maestranzi.com/	bing-ql.ysec01.ans.xml	Parts	4	3836	http://www.maestranzi.com/maestranzi-bros-parts.html
kaisa	183	183	2da74b18b238bca91474ee80945a2825	3839http://www.maestranzi.com/	2015-04-13	qlv416working	2		QL 2 and 8 are identical	2		7	http://www.maestranzi.com/	v4.16.singlelayer.newf.newgbdt.xml	Contact Us	2	3839	http://www.maestranzi.com/maestranzi-bros-contact-us.html
kaisa	183	183	3cb7cfa8f784bfab101d935959539b55	3842http://www.maestranzi.com/	2015-04-13	qlv416working	2		QL 5 and 11 are identical	2		10	http://www.maestranzi.com/	v4.16.singlelayer.newf.newgbdt.xml	Parts	3	3842	http://www.maestranzi.com/maestranzi-bros-parts.html
kaisa	183	183	47845c1d68fc9b43595bfb0b6c885ecf	3843http://www.maestranzi.com/	2015-04-13	qlv416working	2		QL 6 and 12 are identical	3	Misspelled	11	http://www.maestranzi.com/	v4.16.singlelayer.newf.newgbdt.xml	Snow Blowers	1	3843	http://www.maestranzi.com/equipmentpages/maestranzi-bros-snowblowers.html
kaisa	183	183	527c3a26c7fed8f2402e8818fb4b82c5	3841http://www.maestranzi.com/	2015-04-13	qlv416working	2			3	Misspelled	9	http://www.maestranzi.com/	v4.16.singlelayer.newf.newgbdt.xml	Lawn Mowers	4	3841	http://www.maestranzi.com/equipmentpages/ferris/maestranzi-bros-lawnmowers-Ferris-3100Z.html
kaisa	183	183	78222715ba30ba0a49b9e5c92af54345	3835http://www.maestranzi.com/	2015-04-13	qlv416working	2			2		3	http://www.maestranzi.com/	bing-ql.ysec01.ans.xml	Service	6	3835	http://www.maestranzi.com/maestranzi-bros-service.html
kaisa	183	183	85b51d62c4afec51730c421976a6347e	3834http://www.maestranzi.com/	2015-04-13	qlv416working	3	Topic too specific		2		2	http://www.maestranzi.com/	bing-ql.ysec01.ans.xml	Pre-Owned Equipment	5	3834	http://www.maestranzi.com/maestranzi-bros-pre-owned-equipment.html
kaisa	183	183	8cc4714f9433daa699d32241005a3de4	3840http://www.maestranzi.com/	2015-04-13	qlv416working	3	Topic too specific		3	Other	8	http://www.maestranzi.com/	v4.16.singlelayer.newf.newgbdt.xml	Shindaiwa 488 Chainsaw	5	3840	http://www.maestranzi.com/equipmentpages/shindaiwa/maestranzi-bros-chainsaws-shindaiwa-488.html
kaisa	183	183	bb62c2c7ccbcd7b69673e81f3c459372	3833http://www.maestranzi.com/	2015-04-13	qlv416working	2		QL 2 and 8 are identical	2		1	http://www.maestranzi.com/	bing-ql.ysec01.ans.xml	Contact Us	3	3833	http://www.maestranzi.com/maestranzi-bros-contact-us.html
kaisa	183	183	e153d44728b0501e696b892e5ff65e69	3838http://www.maestranzi.com/	2015-04-13	qlv416working	3	Topic too specific		3	Misspelled	6	http://www.maestranzi.com/	v4.16.singlelayer.newf.newgbdt.xml	Toro Snowthrowers	6	3838	http://www.maestranzi.com/equipmentpages/maestranzi-bros-snowblowers-Toro.html
kaisa	186	186	00cf777611bed68bada9c369b831a879	3364http://espn.go.com/	2015-04-13	qlv416working	3	Topic too specific	NBA Scores	3		10	http://espn.go.com/	v4.16.singlelayer.newf.newgbdt.xml	Scores	5	3364	http://scores.espn.go.com/nba/scoreboard
kaisa	186	186	3aa67af71a8d67682fc829e0963b3233	3359http://espn.go.com/	2015-04-13	qlv416working	2		Fantasy/<br>/QL 6 and 9 are identical	3	Other	5	http://espn.go.com/	bing-ql.ysec01.ans.xml	Fantasy Games	6	3359	http://games.espn.go.com/frontpage
kaisa	186	186	4890ca9787bc7cfb88f3e6de49c2599c	3365http://espn.go.com/	2015-04-13	qlv416working	1		QL 5 and 12 are identical	1		11	http://espn.go.com/	v4.16.singlelayer.newf.newgbdt.xml	NBA	4	3365	http://espn.go.com/nba
kaisa	186	186	4b1389208003b05f8a721fd59d796477	3357http://espn.go.com/	2015-04-13	qlv416working	1		QL  4 and 8 are identical	1		3	http://espn.go.com/	bing-ql.ysec01.ans.xml	NFL	1	3357	http://espn.go.com/nfl/
kaisa	186	186	7a46ff01988e3547203d04e676fd2064	3355http://espn.go.com/	2015-04-13	qlv416working	1		QL 2 and 7 are identical	1		1	http://espn.go.com/	bing-ql.ysec01.ans.xml	MLB	2	3355	http://espn.go.com/mlb/
kaisa	186	186	9b3c9d5205fa517f0d929274292ced13	3354http://espn.go.com/	2015-04-13	qlv416working	2		This is Men&#39;s College Basketball	3	Other	0	http://espn.go.com/	bing-ql.ysec01.ans.xml	Basketball	5	3354	http://espn.go.com/mens-college-basketball/
kaisa	186	186	9deffdb7813aead495b650afb4563d41	3356http://espn.go.com/	2015-04-13	qlv416working	2		QL 3 and 10 are identical	2		2	http://espn.go.com/	bing-ql.ysec01.ans.xml	College Football	4	3356	http://espn.go.com/college-football/
kaisa	186	186	9ff53aaf118ac625d6de02cf6d47f3db	3362http://espn.go.com/	2015-04-13	qlv416working	2		QL 6 and 9 are identical	2		8	http://espn.go.com/	v4.16.singlelayer.newf.newgbdt.xml	Fantasy	6	3362	http://games.espn.go.com/
kaisa	186	186	a6b6b63a805bf83e17e62924f8fdb88a	3360http://espn.go.com/	2015-04-13	qlv416working	1		QL 2 and 7 are identical	1		6	http://espn.go.com/	v4.16.singlelayer.newf.newgbdt.xml	MLB	3	3360	http://espn.go.com/mlb/
kaisa	186	186	c8b32727646e73f032088b04a31c2fc2	3363http://espn.go.com/	2015-04-13	qlv416working	2		College Football/<br>/QL 3 and 10 are identical	3	Other	9	http://espn.go.com/	v4.16.singlelayer.newf.newgbdt.xml	NCAAF	1	3363	http://espn.go.com/college-football/
kaisa	186	186	d311fbe0c3607b9bb4c139318ba28346	3361http://espn.go.com/	2015-04-13	qlv416working	1		QL  4 and 8 are identical	1		7	http://espn.go.com/	v4.16.singlelayer.newf.newgbdt.xml	NFL	2	3361	http://espn.go.com/nfl
kaisa	186	186	d565731cb1bb07dc8cdd0be26c3d0bb5	3358http://espn.go.com/	2015-04-13	qlv416working	1		QL 5 and 12 are identical	1		4	http://espn.go.com/	bing-ql.ysec01.ans.xml	NBA	3	3358	http://espn.go.com/nba/
kaisa	190	190	508cee3fb2211c0984d01e46a1c928e2	3540http://store.apple.com/us	2015-04-08	qlv416working	5	404		4	Irrelevant	11	http://store.apple.com/us	v4.16.singlelayer.newf.newgbdt.xml	Certified Refurbished	2	3540	http://store.apple.com/usrowse/home/specialdeals/mac
kaisa	190	190	542bb699654db1dd50da4aab2259dd2f	3530http://store.apple.com/us	2015-04-08	qlv416working	2		QL title does not match the content.	3	Irrelevant	1	http://store.apple.com/us	bing-ql.ysec01.ans.xml	iPhone 4	6	3530	http://store.apple.com/us/iphone
kaisa	190	190	682debc36689c2ed496e06cf31ae1760	3535http://store.apple.com/us	2015-04-08	qlv416working	2			2		6	http://store.apple.com/us	v4.16.singlelayer.newf.newgbdt.xml	Shop Iphone	3	3535	http://store.apple.com/us/iphone
kaisa	190	190	88da44d8503ef6328bd79b8cc7603859	3529http://store.apple.com/us	2015-04-08	qlv416working	2			2		0	http://store.apple.com/us	bing-ql.ysec01.ans.xml	Account	2	3529	http://store.apple.com/us/account/home
