a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.titlequality	a.titlelowquality	a.linkquality	a.linklowquality	a.commentsnotes	a.rank	m._domain_url	m._ql_title	m._control	m._ql_url
corinnek	267	267	054fa1db727613ee890c429db0b59ef6	1444http://www.pcrichard.com/	2014-10-18	quicklinks009	4		4			6	http://www.pcrichard.com/	canonical	1444	http://www.pcrichard.com/Weber/Weber-Genesis-Series-3-Burner-Natural-Gas-Grill-Black/6631001.pcrp
corinnek	267	267	10c6e4c90cc10dd7d675055df611383d	1440http://www.pcrichard.com/	2014-10-18	quicklinks009	4	Irrelevant	3	Topic too specific		2	http://www.pcrichard.com/	Shop by Department	1440	http://www.pcrichard.com/Air-Conditioners-Fans-Barbeques/Air-Conditioners/Window-Wall-Slide-Out-Air-Conditioners/101040.pcrc
corinnek	267	267	1511a21a17a33630f7667c05acf6f21e	1441http://www.pcrichard.com/	2014-10-18	quicklinks009	1		1			3	http://www.pcrichard.com/	Appliances & Housewares	1441	http://www.pcrichard.com/Appliances-Housewares/20.pcrc
corinnek	267	267	3b29984d18b7e45ba79e7ffbd5f82845	1442http://www.pcrichard.com/	2014-10-18	quicklinks009	1		3	Topic too specific		4	http://www.pcrichard.com/	Window A/Cs	1442	http://www.pcrichard.com/Heating-and-Cooling/Air-Conditioners/Window-Air-Conditioners/101010.pcrc
corinnek	267	267	65ecf5e17be35098ec68d3e08c84ad16	1445http://www.pcrichard.com/	2014-10-18	quicklinks009	5		5	Other	blank page	7	http://www.pcrichard.com/	HDTVs	1445	http://www.pcrichard.com/catalog/category.jsp?categoryId=40000&parentCategoryId=2
corinnek	267	267	9cb39d4cb4a55502e30c976327726fa3	1438http://www.pcrichard.com/	2014-10-18	quicklinks009	1		2			0	http://www.pcrichard.com/	Blog	1438	http://blog.pcrichard.com/
corinnek	267	267	bcf508748f6652b12ab5579f09178980	1446http://www.pcrichard.com/	2014-10-18	quicklinks009	1		2			8	http://www.pcrichard.com/	P.C. Richard & Son Credit Card	1446	http://www.pcrichard.com/customer-service/pcr-credit-card
corinnek	267	267	ca3233453d65c07ff358824cbf8c4192	1439http://www.pcrichard.com/	2014-10-18	quicklinks009	3	Other,Too long	2			1	http://www.pcrichard.com/	P.C. Richard & Son Reviews	1439	http://reviews.pcrichard.com/
corinnek	267	267	d92307167b4f5944197cb02834766ebd	1443http://www.pcrichard.com/	2014-10-18	quicklinks009	1		1			5	http://www.pcrichard.com/	TV & Video	1443	http://www.pcrichard.com/TV-Video/30.pcrc
corinnek	268	268	17dc6b0a44cb43fa596097a811b3a1f6	1712http://www.svherald.com/	2014-10-18	quicklinks009	1		1			4	http://www.svherald.com/	News	1712	http://www.svherald.com/news
corinnek	268	268	2b2e6862d208dfcb81997f9fe4af15fd	1714http://www.svherald.com/	2014-10-18	quicklinks009	1		1			6	http://www.svherald.com/	Classifieds	1714	http://www2.svherald.com/classifieds/
corinnek	268	268	609ce8d3b1f011020d2ee2d7cf2bb926	1713http://www.svherald.com/	2014-10-18	quicklinks009	1		2			5	http://www.svherald.com/	Obituaries	1713	http://www.svherald.com/obituaries
corinnek	268	268	75a299aa518e3c3e7275a1c0b11cff74	1710http://www.svherald.com/	2014-10-18	quicklinks009	2		3	Topic too specific		2	http://www.svherald.com/	A local Taste of India	1710	http://www.svherald.com/content/local-news/2014/02/25/368101
corinnek	268	268	769ff2a9b3d113c39422f6bb3e211506	1711http://www.svherald.com/	2014-10-18	quicklinks009	2		4	Topic too specific,Time-sensitive		3	http://www.svherald.com/	Photos of crashed plane released	1711	http://www.svherald.com/content/news/2013/07/16/356506
corinnek	268	268	ba2f06a79ab5ba949841ceb337b55efe	1715http://www.svherald.com/	2014-10-18	quicklinks009	5		5	404		7	http://www.svherald.com/	Jobs	1715	http://www2.svherald.com/classifieds/employment/
corinnek	268	268	c679bdd2051bad9f8251f556e2209ae5	1708http://www.svherald.com/	2014-10-18	quicklinks009	2		2			0	http://www.svherald.com/	Community	1708	http://www.svherald.com/community
corinnek	268	268	eb5305be6966038725150c620a20ca13	1709http://www.svherald.com/	2014-10-18	quicklinks009	5		5	404		1	http://www.svherald.com/	Man killed in officer-involved shooting	1709	http://www.svherald.com/content/derek-jordan/2014/01/04/365406
colinhou	4	4	0c88b33bfb360d255249542ea661d10a	983http://www.imagefap.com/	2014-10-21	quicklinks009	4	Irrelevant	3	Low quality		2	http://www.imagefap.com/	Close	983	http://www.imagefap.com/gallery.php?gen=4
colinhou	4	4	1a6e2f9ec9c4aee33096452abfd77f55	987http://www.imagefap.com/	2014-10-21	quicklinks009	3	Irrelevant	3	Low quality		6	http://www.imagefap.com/	Close	987	http://www.imagefap.com/pictures/3612143/large-cunts
colinhou	4	4	63f8725cba54486ec3cd56d367682cc6	982http://www.imagefap.com/	2014-10-21	quicklinks009	2		2			1	http://www.imagefap.com/	Galleries	982	http://www.imagefap.com/gallery.php
colinhou	4	4	7eff960131cac4bbe13f896a2540b507	988http://www.imagefap.com/	2014-10-21	quicklinks009	2		2			7	http://www.imagefap.com/	Close	988	http://www.imagefap.com/search/dressed_undressed
colinhou	4	4	9fe1578e8fd2a02c88e6ed714008bbb3	981http://www.imagefap.com/	2014-10-21	quicklinks009	1		1			0	http://www.imagefap.com/	Categories	981	http://www.imagefap.com/categories.php
colinhou	4	4	a196ed5a90e21cbe006a878c1f592f86	985http://www.imagefap.com/	2014-10-21	quicklinks009	2	Irrelevant	2	Low quality		4	http://www.imagefap.com/	Close	985	http://www.imagefap.com/pictures/1860671/Michelle-Wie-golf-chick-squatting-upskirt-cameltoe
colinhou	4	4	bc5b8bd47b7b1fffcb57bcff643bc681	986http://www.imagefap.com/	2014-10-21	quicklinks009	2		2			5	http://www.imagefap.com/	Close	986	http://www.imagefap.com/pictures/3279322/Halo-Porn%21
colinhou	4	4	cd5fb9c1baf873933e3b634539983ea6	984http://www.imagefap.com/	2014-10-21	quicklinks009	2		2			3	http://www.imagefap.com/	Captions porn	984	http://www.imagefap.com/pics/54/captions.php
colinhou	21	21	6ab7182a35a105f8afc0ed9dee92ac25	838http://www.gaymaletube.com/	2014-10-21	quicklinks009	1		1			1	http://www.gaymaletube.com/	Hairy	838	http://www.gaymaletube.com/Hairy-porn/5594-1/page0/
colinhou	21	21	8c16cb432f6b2c6941263a95e6dd4696	840http://www.gaymaletube.com/	2014-10-21	quicklinks009	1		1			3	http://www.gaymaletube.com/	Popular Movies	840	http://www.gaymaletube.com/search/
colinhou	21	21	b413feea88dc0212f7facce8fc066739	839http://www.gaymaletube.com/	2014-10-21	quicklinks009	1		1			2	http://www.gaymaletube.com/	Public	839	http://www.gaymaletube.com/Public-porn/5684-1/page0/
colinhou	21	21	fb9fc8880cb0436a49bdd11a7dbd2eff	837http://www.gaymaletube.com/	2014-10-21	quicklinks009	1		1			0	http://www.gaymaletube.com/	Cum	837	http://www.gaymaletube.com/Cum-porn/5528-1/page0/
colinhou	34	34	2bfd8abce8166dd3d9af68874b612d6e	1507http://www.porn.com/	2014-10-21	quicklinks009	1		1			1	http://www.porn.com/	Make Love Not Porn	1507	http://www.porn.com/blog/make-love-not-porn/
colinhou	34	34	3ed7c05764c34dc01d55360e9fbac9aa	1512http://www.porn.com/	2014-10-21	quicklinks009	2		2			6	http://www.porn.com/	Anal Fisting1,828	1512	http://www.porn.com/videos/anal-fisting.html
colinhou	34	34	56db9751e11b08cca1c824ae42eda521	1510http://www.porn.com/	2014-10-21	quicklinks009	2		2			4	http://www.porn.com/	Stars	1510	http://www.porn.com/pornstars.html
colinhou	34	34	59e34132ecf5223881fcf3306e9f5b56	1515http://www.porn.com/	2014-10-21	quicklinks009	2		2			9	http://www.porn.com/	POV24,980	1515	http://www.porn.com/videos/pov.html
colinhou	34	34	7a4699df0e2eb3be769de0befd7b5579	1509http://www.porn.com/	2014-10-21	quicklinks009	1		1			3	http://www.porn.com/	Categories	1509	http://www.porn.com/categories.html
colinhou	34	34	8ab3bfbce671805468ca01e738b0164b	1514http://www.porn.com/	2014-10-21	quicklinks009	2		2			8	http://www.porn.com/	Nurse1,347	1514	http://www.porn.com/videos/nurse.html
colinhou	34	34	a12a277f1f7aedd8eb5cab787ca604a8	1506http://www.porn.com/	2014-10-21	quicklinks009	1		1			0	http://www.porn.com/	gay.porn	1506	http://gay.porn.com/
colinhou	34	34	ac9ace2c8069415b0895badd8d6a6185	1511http://www.porn.com/	2014-10-21	quicklinks009	1		1			5	http://www.porn.com/	Videos	1511	http://www.porn.com/videos
colinhou	34	34	acf43893dc3ab6b6f51e393b1b0e76ae	1513http://www.porn.com/	2014-10-21	quicklinks009	2		2			7	http://www.porn.com/	Black11,882	1513	http://www.porn.com/videos/black.html
colinhou	34	34	c470b4f480b65adcb935de478b8ac464	1508http://www.porn.com/	2014-10-21	quicklinks009	1		2			2	http://www.porn.com/	Olympic Nip Slips, Camel Toes and Other Naughty Events!	1508	http://www.porn.com/blog/olympic-nip-slips-camel-toes-and-other-naughty-events/
colinhou	45	45	1669d5bb9c1fd53786d053c84fd3ce7a	2018http://www.xnxx.com/	2014-10-21	quicklinks009	2		2			5	http://www.xnxx.com/	Hot!	2018	http://www.xnxx.com/hot/
colinhou	45	45	4b0f01aa0a2f738fccfa18c6a393f761	2022http://www.xnxx.com/	2014-10-21	quicklinks009	2		3	Topic too specific		9	http://www.xnxx.com/	Brother and little sister fuck (12 min) Rated : 100%	2022	http://www.xnxx.com/video128439/brother_and_little_sister_fuck
colinhou	45	45	5145d626f05f772bb014713b85394554	2019http://www.xnxx.com/	2014-10-21	quicklinks009	2		2			6	http://www.xnxx.com/	New Videos	2019	http://www.xnxx.com/new/
colinhou	45	45	6a934724ba56fb245c4ab4d39b828056	2014http://www.xnxx.com/	2014-10-21	quicklinks009	1		1			1	http://www.xnxx.com/	Best Videos	2014	http://www.xnxx.com/best/
colinhou	45	45	a1b8bb65b7c98a035c491033c928a289	2013http://www.xnxx.com/	2014-10-21	quicklinks009	1		1			0	http://www.xnxx.com/	Porn Pics	2013	http://multi.xnxx.com/
colinhou	45	45	cf9fee34ac0c48fb3853a7184867c13b	2020http://www.xnxx.com/	2014-10-21	quicklinks009	1		1			7	http://www.xnxx.com/	Tags	2020	http://www.xnxx.com/tags/
colinhou	45	45	d3b03f129f7b9996772c489c76a8d148	2016http://www.xnxx.com/	2014-10-21	quicklinks009	2		2			3	http://www.xnxx.com/	Milf	2016	http://www.xnxx.com/c/Milf-19
colinhou	45	45	d5b8f335a11b2fd49c54c821c8544a7c	2021http://www.xnxx.com/	2014-10-21	quicklinks009	1		1			8	http://www.xnxx.com/	filipina	2021	http://www.xnxx.com/tags/filipina
colinhou	45	45	d68c87d33a4550cf70e936aad87332b6	2015http://www.xnxx.com/	2014-10-21	quicklinks009	1		1			2	http://www.xnxx.com/	Big Cock	2015	http://www.xnxx.com/c/Big%20Cock-34
colinhou	45	45	dd50d20e29f0d0edd8b60e50f5f5c4e8	2017http://www.xnxx.com/	2014-10-21	quicklinks009	1		1			4	http://www.xnxx.com/	All time	2017	http://www.xnxx.com/c/lesbian-26
colinhou	55	55	0b4c818efa0894a2e6aa370b3621bc60	587http://www.costco.com/	2014-10-16	quicklinks009	4	Irrelevant	3	Low quality		6	http://www.costco.com/	Skip to Main Content	587	http://www2.costco.com/?whse=BD_578
colinhou	55	55	0e40fd62531835ef4a651e53075ab41b	586http://www.costco.com/	2014-10-16	quicklinks009	1		1			5	http://www.costco.com/	Saunas	586	http://www.costco.com/saunas.html
colinhou	55	55	72b13f93fd7a7141663b9ea26cc8a931	581http://www.costco.com/	2014-10-16	quicklinks009	2		2			0	http://www.costco.com/	Search by Costco Item# or Part#	581	http://tires.costco.com/
colinhou	55	55	97e18d67b5805d6da7202302488563a6	584http://www.costco.com/	2014-10-16	quicklinks009	1		1			3	http://www.costco.com/	Jobs	584	http://www.costco.com/jobs.html
colinhou	55	55	9861121adee3cb3d73d7ef2136815729	583http://www.costco.com/	2014-10-16	quicklinks009	1		1			2	http://www.costco.com/	Recipes the Costco Way	583	http://www.costco.com/costco-connection-online-edition.html
colinhou	55	55	b0bf403a63926c21e0ba1a5e1d6cec1f	582http://www.costco.com/	2014-10-16	quicklinks009	4	Irrelevant	4	Low quality		1	http://www.costco.com/	membership	582	http://www.costco.com/Common/Category.aspx?cat=503&eCat=BC%7C502%7C503
colinhou	55	55	ce54079a494bc098ee31d890a6f6da1a	585http://www.costco.com/	2014-10-16	quicklinks009	1		1			4	http://www.costco.com/	PHOTO CENTER	585	http://www.costco.com/photo-center.html
colinhou	55	55	d8965ffdd666d30e9d3be68ab403dd35	588http://www.costco.com/	2014-10-16	quicklinks009	1		1			7	http://www.costco.com/	Costco Pharmacy Home	588	http://www2.costco.com/Service/FeaturePage.aspx?ProductNo=11486072
colinhou	132	132	3c8eaa6c5cad00a73e54d07b8cd2f13e	2226https://www.linkedin.com/	2014-10-16	quicklinks009	2		2			0	https://www.linkedin.com/	LinkedIn Home	2226	http://in.linkedin.com/
colinhou	132	132	75010626a6dc64270e0f567a773f47c9	2235https://www.linkedin.com/	2014-10-16	quicklinks009	1		1			9	https://www.linkedin.com/	Sign In	2235	https://www.linkedin.com/uas/login
colinhou	132	132	7fff3b479b0a5082e56b7e8c6d2db8c0	2231https://www.linkedin.com/	2014-10-16	quicklinks009	1		1			5	https://www.linkedin.com/	Derick Dillard	2231	http://www.linkedin.com/pub/derick-dillard/31/470/4b3
colinhou	132	132	8a53e856d32f9a8488321fb3d4cf75ed	2232https://www.linkedin.com/	2014-10-16	quicklinks009	4	Poor truncation	4	Other		6	https://www.linkedin.com/	LinkedIn: @hotmail.com @hotmail.com | LinkedIn	2232	http://www.linkedin.com/pub/hotmail-com-hotmail-com/13/527/733
colinhou	132	132	9ff3e1693d71f620a5f294b1c64f1170	2228https://www.linkedin.com/	2014-10-16	quicklinks009	1		1			2	https://www.linkedin.com/	Login	2228	http://www.linkedin.com/company/login
colinhou	132	132	a721a66040c93ce81fe16ff7bd5881ab	2234https://www.linkedin.com/	2014-10-16	quicklinks009	4	Garbage characters	4	Other		8	https://www.linkedin.com/	Pagina iniÈ›ialÄƒ LinkedIn	2234	https://ro.linkedin.com/
colinhou	132	132	bc499e807e2bf0217bfbc0cbe0090c0d	2227https://www.linkedin.com/	2014-10-16	quicklinks009	3	Irrelevant	3	Low quality		1	https://www.linkedin.com/	Microsoft	2227	http://www.linkedin.com/company/
colinhou	132	132	dbe2c93ccc77121f316af069ddcb04d2	2230https://www.linkedin.com/	2014-10-16	quicklinks009	1		1			4	https://www.linkedin.com/	LinkedIn Profile	2230	http://www.linkedin.com/myprofile
colinhou	132	132	e3e5091af4f42fe51aa0d4e3638e3941	2229https://www.linkedin.com/	2014-10-16	quicklinks009	1		1			3	https://www.linkedin.com/	LinkedIn for Education	2229	http://www.linkedin.com/edu/
colinhou	132	132	f0b7febe3ec75154f3258af3f0b9862a	2233https://www.linkedin.com/	2014-10-16	quicklinks009	1		1			7	https://www.linkedin.com/	Sign in	2233	http://www.linkedin.com/uas/login
colinhou	188	188	0b773691332baecdb3897fc8c61df223	1144http://www.lobstertube.com/	2014-10-21	quicklinks009	4	Irrelevant	2			4	http://www.lobstertube.com/	canonical	1144	http://www.lobstertube.com/Lockerroom-sex/5900-1/page0/
colinhou	188	188	13090d2a38d302a573c31bf5e62bb0e3	1147http://www.lobstertube.com/	2014-10-21	quicklinks009	1		1			7	http://www.lobstertube.com/	Popular	1147	http://www.lobstertube.com/Story-sex/5987-1/page0/
colinhou	188	188	1858fb0a4515a251723db6d03abfb66a	1146http://www.lobstertube.com/	2014-10-21	quicklinks009	4	Irrelevant	2			6	http://www.lobstertube.com/	canonical	1146	http://www.lobstertube.com/Sri-Lankan-sex/23608-1/page0/
colinhou	188	188	3555fe3c025070ef953632a6dd3879c7	1148http://www.lobstertube.com/	2014-10-21	quicklinks009	4	Irrelevant	1			8	http://www.lobstertube.com/	canonical	1148	http://www.lobstertube.com/Vietnamese-sex/21782-1/page0/
colinhou	188	188	35d50e6c085a7ac2ed73861b694113c6	1142http://www.lobstertube.com/	2014-10-21	quicklinks009	1		1			2	http://www.lobstertube.com/	Popular	1142	http://www.lobstertube.com/Hot-Mom-sex/5988-1/page0/
colinhou	188	188	3feb5040290b7459d6d2a59022b03713	1140http://www.lobstertube.com/	2014-10-21	quicklinks009	4	Irrelevant	2			0	http://www.lobstertube.com/	canonical	1140	http://www.lobstertube.com/Booty-Shake-sex/23301-1/page0/
colinhou	188	188	5ca0566876b8599663c254767fef08f4	1143http://www.lobstertube.com/	2014-10-21	quicklinks009	4	Irrelevant	2			3	http://www.lobstertube.com/	canonical	1143	http://www.lobstertube.com/Iranian-sex/23264-1/page0/
colinhou	188	188	b6a75b524bf651bd18dcf15526bb3398	1149http://www.lobstertube.com/	2014-10-21	quicklinks009	1		1			9	http://www.lobstertube.com/	Popular Movies	1149	http://www.lobstertube.com/search/
colinhou	188	188	d79256f6a3da506ef81e5983ceeb68fe	1145http://www.lobstertube.com/	2014-10-21	quicklinks009	4	Irrelevant	2			5	http://www.lobstertube.com/	canonical	1145	http://www.lobstertube.com/Malaysian-sex/23398-1/page0/
colinhou	188	188	e07eb6d0add478ba458622026dddcb0d	1141http://www.lobstertube.com/	2014-10-21	quicklinks009	1		1			1	http://www.lobstertube.com/	Popular	1141	http://www.lobstertube.com/Groping-sex/13912-1/page0/
colinhou	193	193	0f80f46c0bac1f6cf4d260c5c58daae7	1593http://www.redtube.com/	2014-10-21	quicklinks009	4	Irrelevant	4	Low quality		0	http://www.redtube.com/	canonical	1593	http://www.redtube.com/?search=anime
colinhou	193	193	5bda12eaffd7ace02f63879d3597d73c	1597http://www.redtube.com/	2014-10-21	quicklinks009	1		1			4	http://www.redtube.com/	Big Tits	1597	http://www.redtube.com/redtube/bigtits
colinhou	193	193	5fb53bac5e437a56108cf3f71d1a0749	1596http://www.redtube.com/	2014-10-21	quicklinks009	1		1			3	http://www.redtube.com/	Pornstars	1596	http://www.redtube.com/pornstar
colinhou	193	193	99ef819cf1a77e4988822445b96456cd	1599http://www.redtube.com/	2014-10-21	quicklinks009	1		1			6	http://www.redtube.com/	Lesbian	1599	http://www.redtube.com/redtube/lesbian
colinhou	193	193	9abcc5d69b7e3c5b5a33b9a0bd19782b	1598http://www.redtube.com/	2014-10-21	quicklinks009	1		1			5	http://www.redtube.com/	Blowjob	1598	http://www.redtube.com/redtube/blowjob
colinhou	193	193	9e1a3d5ca0496060d1cc3a524e53db62	1594http://www.redtube.com/	2014-10-21	quicklinks009	4	Irrelevant	4	Low quality		1	http://www.redtube.com/	canonical	1594	http://www.redtube.com/?search=hardcore
colinhou	193	193	aff7a57fb543b70fdeee7584ec7a03ce	1595http://www.redtube.com/	2014-10-21	quicklinks009	1		1			2	http://www.redtube.com/	Categories	1595	http://www.redtube.com/channels
colinhou	193	193	fe976acc91a8092b2db0c0148448ea4d	1600http://www.redtube.com/	2014-10-21	quicklinks009	1		1			7	http://www.redtube.com/	Romantic	1600	http://www.redtube.com/tag/romantic
colinhou	212	212	1ad6e3fc21a9f68222bc628d3adf5f5d	2067http://www.youporn.com/	2014-10-21	quicklinks009	1		1			8	http://www.youporn.com/	alternate	2067	http://www.youporn.com/watch/438532/climax-women-cumming-up-close/
colinhou	212	212	5213f44d4ea8eb6e7dc470edba715079	2065http://www.youporn.com/	2014-10-21	quicklinks009	1		1			6	http://www.youporn.com/	Most Viewed	2065	http://www.youporn.com/most_viewed/
colinhou	212	212	5fec507b977472981e1e80c7c21303d0	2064http://www.youporn.com/	2014-10-21	quicklinks009	1		1			5	http://www.youporn.com/	Fake Taxi	2064	http://www.youporn.com/channel/3165/fake-taxi/
colinhou	212	212	90abba7b55bd9b88b82fc94c001933b6	2062http://www.youporn.com/	2014-10-21	quicklinks009	1		1			3	http://www.youporn.com/	Solo girl	2062	http://www.youporn.com/category/27/solo-girl/
colinhou	212	212	a041ebb1e9504459eb5f79555a459402	2060http://www.youporn.com/	2014-10-21	quicklinks009	1		1			1	http://www.youporn.com/	Categories	2060	http://www.youporn.com/categories/
colinhou	212	212	a5a2e359fc4a59ef80b1f83c21c5b5f5	2063http://www.youporn.com/	2014-10-21	quicklinks009	1		1			4	http://www.youporn.com/	Voyeur	2063	http://www.youporn.com/category/34/voyeur/
colinhou	212	212	a978a73fac03bebeecf0f18cab382ff9	2059http://www.youporn.com/	2014-10-21	quicklinks009	2		2			0	http://www.youporn.com/	YouPorn	2059	http://www.youporn.com/categories
colinhou	212	212	abf1e9f7c14716f556a9b7e421012b88	2066http://www.youporn.com/	2014-10-21	quicklinks009	1		1			7	http://www.youporn.com/	80 year old granny loves younger cocks! - Free Porn Videos - YouPorn	2066	http://www.youporn.com/watch/346695/80-year-old-granny-loves-younger-cocks/
colinhou	212	212	e79c7a545e00ef70d784c4a3d7dc9d57	2061http://www.youporn.com/	2014-10-21	quicklinks009	1		1			2	http://www.youporn.com/	Lesbian	2061	http://www.youporn.com/category/26/lesbian/
colinhou	220	220	021bca0d0a84a2034de205193e1e5522	1293http://www.myex.com/	2014-10-21	quicklinks009	5		5	404		3	http://www.myex.com/	MyEx	1293	http://myex.com/courtney-stodden-is-naked-for-e/
colinhou	220	220	36a6b6f4e3e50e47f82100c5883de133	1295http://www.myex.com/	2014-10-21	quicklinks009	1		2			5	http://www.myex.com/	Submit Your Ex	1295	http://www.myex.com/add-your-ex/
colinhou	220	220	5f258ecf96d4b4e3ed402220339a8c75	1292http://www.myex.com/	2014-10-21	quicklinks009	4	Irrelevant	3	Low quality		2	http://www.myex.com/	canonical	1292	http://myex.com/ashley-higdon/11583/
colinhou	220	220	69a4b58a5c7a4244bf577768a6a7ff3f	1298http://www.myex.com/	2014-10-21	quicklinks009	4	Irrelevant	5	Other		8	http://www.myex.com/	canonical	1298	http://www.myex.com/search-results/
colinhou	220	220	929dca6a42848faea5dfdbb46df1e1a1	1291http://www.myex.com/	2014-10-21	quicklinks009	4	Irrelevant	3	Low quality		1	http://www.myex.com/	canonical	1291	http://myex.com/amy-smith/15360/
colinhou	220	220	ad46e7d060af8615a72196eac98ff720	1294http://www.myex.com/	2014-10-21	quicklinks009	4	Irrelevant	3	Low quality		4	http://www.myex.com/	canonical	1294	http://myex.com/jessica-stump/2829/
colinhou	220	220	e440c4274cf0abd351a3eaabd6914efd	1296http://www.myex.com/	2014-10-21	quicklinks009	1		3	Low quality		6	http://www.myex.com/	Kellynicole Mclellan	1296	http://www.myex.com/florida/deltona/kellynicole-mclellan/749/
colinhou	220	220	efe80a4dbe34a735e095819c665dc5ff	1290http://www.myex.com/	2014-10-21	quicklinks009	4	Irrelevant	4	Low quality		0	http://www.myex.com/	canonical	1290	http://myex.com/alexis-richardson/17726/
colinhou	220	220	fca751950103a29b47c1401e25be99d3	1297http://www.myex.com/	2014-10-21	quicklinks009	2		2			7	http://www.myex.com/	Just Girls	1297	http://www.myex.com/justgirls/
colinhou	221	221	34a7bc160590b0b6776cb279b05ab192	1456http://www.perfectgirls.net/	2014-10-21	quicklinks009	3	Too long	3	Topic too specific		0	http://www.perfectgirls.net/	An innocent teen is tricked into having sex by the smooth talking con man An innocent teen is tricked into having sex by the smooth talking con man	1456	http://www.perfectgirls.net/143110/An_innocent_teen_is_tricked_into_having_sex_by_the_smooth_talking_con_man
colinhou	221	221	35595cce41d6763c109d07921acb4715	1458http://www.perfectgirls.net/	2014-10-21	quicklinks009	1		1			2	http://www.perfectgirls.net/	Black men on white girl	1458	http://www.perfectgirls.net/category/14/Black_men_on_white_girl
colinhou	221	221	3944df984929c4c4efa6a43163159cfd	1459http://www.perfectgirls.net/	2014-10-21	quicklinks009	1		1			3	http://www.perfectgirls.net/	Teens, Young, Petite	1459	http://www.perfectgirls.net/category/20/Teens__Young__Petite
colinhou	221	221	49dc5c05b627a9e4ff25860a65afed23	1461http://www.perfectgirls.net/	2014-10-21	quicklinks009	4	Irrelevant	4	Low quality		5	http://www.perfectgirls.net/	1	1461	http://www.perfectgirls.net/category/32/MILFs__Wives__30_/1
colinhou	221	221	7127d032e3936d1cc4d3c344e42610bb	1460http://www.perfectgirls.net/	2014-10-21	quicklinks009	4	Irrelevant	4	Low quality		4	http://www.perfectgirls.net/	1	1460	http://www.perfectgirls.net/category/20/Teens__Young__Petite/1
colinhou	221	221	da0d5215f585fb5694f1c1416be959b0	1457http://www.perfectgirls.net/	2014-10-21	quicklinks009	3	Other	3	Other		1	http://www.perfectgirls.net/	Schoolgirl tied to the bed and raped pt 1/2 Schoolgirl tied to the bed and raped pt 1/2	1457	http://www.perfectgirls.net/23632/Schoolgirl_tied_to_the_bed_and_raped_pt_1_2
colinhou	230	230	115e016eb1d5fdd27c3d9d98e7c12fa0	1516http://www.pornhub.com/	2014-10-21	quicklinks009	1		1			0	http://www.pornhub.com/	Categories	1516	http://www.pornhub.com/categories
colinhou	230	230	159ab13d62be5494ff228267695c2618	1524http://www.pornhub.com/	2014-10-21	quicklinks009	1		1			8	http://www.pornhub.com/	Double Penetration	1524	http://www.pornhub.com/video?c=72
colinhou	230	230	2f49579b266ad14d59b6ed4025e9395a	1518http://www.pornhub.com/	2014-10-21	quicklinks009	1		1			2	http://www.pornhub.com/	Lisa Ann	1518	http://www.pornhub.com/pornstar/lisa-ann
colinhou	230	230	4c002dcb99c60ef62eb38fef12045dbf	1519http://www.pornhub.com/	2014-10-21	quicklinks009	1		1			3	http://www.pornhub.com/	Sasha Grey	1519	http://www.pornhub.com/pornstar/sasha-grey
colinhou	230	230	66ed123d8a05c4681608be28ed06aa28	1520http://www.pornhub.com/	2014-10-21	quicklinks009	1		1			4	http://www.pornhub.com/	Videos	1520	http://www.pornhub.com/video
colinhou	230	230	96035b6462dea6085dbe917ee489f587	1517http://www.pornhub.com/	2014-10-21	quicklinks009	2		2			1	http://www.pornhub.com/	Pornhub	1517	http://www.pornhub.com/gayporn
colinhou	230	230	c882ab4eea5f20397a4a4465cecd93b9	1523http://www.pornhub.com/	2014-10-21	quicklinks009	1		1			7	http://www.pornhub.com/	Lesbian	1523	http://www.pornhub.com/video?c=27
colinhou	230	230	ce35a4edeae9c4157733b40626b3eca4	1522http://www.pornhub.com/	2014-10-21	quicklinks009	1		1			6	http://www.pornhub.com/	mother	1522	http://www.pornhub.com/video/search?search=mother
colinhou	230	230	e4685d64b72a958ee6d7350a448ddca4	1521http://www.pornhub.com/	2014-10-21	quicklinks009	3	Irrelevant	3	Low quality		5	http://www.pornhub.com/	English	1521	http://www.pornhub.com/video/search?search=fake+taxi
colinhou	230	230	ee79822a947bd5618d039abaa9911acd	1525http://www.pornhub.com/	2014-10-21	quicklinks009	1		1			9	http://www.pornhub.com/	Big Tits	1525	http://www.pornhub.com/video?c=8
colinhou	237	237	0c4ed370b39c183eea0e64e8d7a5a2ea	941http://www.hp.com/	2014-10-16	quicklinks009	2		2			5	http://www.hp.com/	Original HP toner cartridges for LaserJet printers	941	http://www8.hp.com/us/en/ads/supplies/overview.html
colinhou	237	237	37665149ada335126dd28b0617c8d46a	937http://www.hp.com/	2014-10-16	quicklinks009	3	Repetitive	2			1	http://www.hp.com/	HP Support Forum Home	937	http://h30434.www3.hp.com/
colinhou	237	237	54a88ade57b6265721c9620ce1f4048e	939http://www.hp.com/	2014-10-16	quicklinks009	1		1			3	http://www.hp.com/	Ink Cartridges	939	http://www.hp.com/united-states/campaigns/inkjet-cartridges/
colinhou	237	237	5981f5b4d389962c1b4976021830a2fb	938http://www.hp.com/	2014-10-16	quicklinks009	1		1			2	http://www.hp.com/	steps for preparing your wireless printer	938	http://www.hp.com/global/us/en/wireless/printer-setup-help.html
