a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.qlvalue	a.rank
kyin	587	587	17ae15a652552f47d1ac35317ec99871	1188http://sportsillustrated.cnn.com/	2014-12-10	qlpatch	Definitely NO	2
kyin	587	587	1b3869fb04ba92c3fda1d509d9e31f09	1193http://sportsillustrated.cnn.com/	2014-12-10	qlpatch	Definitely NO	7
kyin	587	587	32e73e6e2ce9d662bbef6a69482a98b1	1191http://sportsillustrated.cnn.com/	2014-12-10	qlpatch	Definitely NO	5
kyin	587	587	655324d41bb24eecee2229553b477b95	1192http://sportsillustrated.cnn.com/	2014-12-10	qlpatch	Definitely NO	6
kyin	587	587	88895d0c933320dee863e354fcb666ce	1195http://sportsillustrated.cnn.com/	2014-12-10	qlpatch	Definitely NO	9
kyin	587	587	8fa0aa4702db4da85a8eb8889b5a1185	1189http://sportsillustrated.cnn.com/	2014-12-10	qlpatch	Definitely NO	3
kyin	587	587	a2dd9df7d88d0642bf169b57ac7bcf02	1194http://sportsillustrated.cnn.com/	2014-12-10	qlpatch	Definitely NO	8
kyin	587	587	a4dfb97851b9e396792361e653a207d4	1187http://sportsillustrated.cnn.com/	2014-12-10	qlpatch	Definitely NO	1
kyin	587	587	a582ac532d90afcd2c8bba389b1b6bb3	1190http://sportsillustrated.cnn.com/	2014-12-10	qlpatch	Definitely NO	4
kyin	587	587	fb2b962b7c5617bf439fc0aaa7eb8ba8	1186http://sportsillustrated.cnn.com/	2014-12-10	qlpatch	Definitely NO	0
kyin	590	590	84a534c92ecd10eb207c12d259f67cf0	1201http://search.yahoo.com/	2014-12-10	qlpatch	Definitely NO	0
kaisa	1	1	2b78f7b263c362651ff01b6564b221d3	1465http://www.fedex.com/	2014-12-09	qlpatch	Uncertain	0
kaisa	1	1	316678e7ed8162ff5a2a23332ba001e4	1466http://www.fedex.com/	2014-12-09	qlpatch	Uncertain	1
kaisa	1	1	83fc5994d65aa9c673012511e14fac3c	1468http://www.fedex.com/	2014-12-09	qlpatch	Uncertain	3
kaisa	1	1	86a84c1751d067a895255ea3f097960d	1467http://www.fedex.com/	2014-12-09	qlpatch	Definitely YES	2
kaisa	1	1	a07da88bd7f8e760f6faeb17c982cf02	1469http://www.fedex.com/	2014-12-09	qlpatch	Uncertain	4
kaisa	5	5	2fbdd41b9b2eea7de9e17a2a5685f049	413http://domino.com/	2014-12-10	qlpatch	Uncertain	1
kaisa	5	5	3390b6ac8f7c0c41926cbac7da945dc8	412http://domino.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	9	9	69bf89ae9235c0d076fc981c0b8d4fd3	1243http://annehathawayfan.com/	2014-12-09	qlpatch	Uncertain	1
kaisa	9	9	a8e308c7932d47ff033226e87e7ebf02	1242http://annehathawayfan.com/	2014-12-09	qlpatch	Definitely NO	0
kaisa	9	9	c0d85fb9f41fa1c077636ae799d2f94e	1244http://annehathawayfan.com/	2014-12-09	qlpatch	Uncertain	2
kaisa	15	15	2332b5838cf14e9e2f5ad3ac2e6fa6ae	2353http://www.steelers.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	15	15	3828bd09962a9fee2bee8149b273e824	2354http://www.steelers.com/	2014-12-10	qlpatch	Uncertain	1
kaisa	23	23	efe78c0f960e5c118bf2d57f3e9d359f	2374http://goole.com/	2014-12-10	qlpatch	Definitely YES	0
kaisa	28	28	06377cf093f4e8c8feb1655fecc4df35	2377http://games.washingtonpost.com/	2014-12-10	qlpatch	Uncertain	1
kaisa	28	28	43604f25a5e4c992dc4c140d64158698	2382http://games.washingtonpost.com/	2014-12-10	qlpatch	Definitely YES	6
kaisa	28	28	57d9726287d9a0fec56539f22a67f2d0	2381http://games.washingtonpost.com/	2014-12-10	qlpatch	Definitely YES	5
kaisa	28	28	59639de4e7bdadc4a9b6ce6056b9c56d	2376http://games.washingtonpost.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	28	28	5dffa96bb37f41c16ff3a444cfa0afb1	2379http://games.washingtonpost.com/	2014-12-10	qlpatch	Definitely YES	3
kaisa	28	28	632a5f9ec45374ee1a3317033305cc28	2383http://games.washingtonpost.com/	2014-12-10	qlpatch	Uncertain	7
kaisa	28	28	8404311f78cc799ac0e1bc018e303979	2380http://games.washingtonpost.com/	2014-12-10	qlpatch	Uncertain	4
kaisa	28	28	e20a4f420ec999f2f75360ec5e11d2be	2378http://games.washingtonpost.com/	2014-12-10	qlpatch	Uncertain	2
kaisa	42	42	dce6f09b47363414576a5993ce9fe6fc	2194https://www.americanexpress.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	48	48	2686e24a3e0b032a6c8684eb2b37c8dc	2307http://losangeles.craigslist.org/	2014-12-10	qlpatch	Uncertain	3
kaisa	48	48	2c172cdbcafb7cc696a7b0ca247c2b20	2304http://losangeles.craigslist.org/	2014-12-10	qlpatch	Definitely NO	0
kaisa	48	48	2cf55db351bc5b939a8b0cd6ec376a3e	2305http://losangeles.craigslist.org/	2014-12-10	qlpatch	Definitely NO	1
kaisa	48	48	71652df9da7a0085425fa599a182d195	2308http://losangeles.craigslist.org/	2014-12-10	qlpatch	Uncertain	4
kaisa	48	48	8942c91120afb417caa6129fd9407195	2306http://losangeles.craigslist.org/	2014-12-10	qlpatch	Uncertain	2
kaisa	48	48	9f2667b70cdac7eee41bafb13d03e2dc	2309http://losangeles.craigslist.org/	2014-12-10	qlpatch	Uncertain	5
kaisa	48	48	b9cd778ac55c3e9f69f4eb68f65667ad	2310http://losangeles.craigslist.org/	2014-12-10	qlpatch	Uncertain	6
kaisa	69	69	5ca6f411f47c48336dcfe7a07b29df50	2469http://www.tomjones.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	69	69	fbc27bb1240ab3b06e8b2dda8b62a19d	2470http://www.tomjones.com/	2014-12-10	qlpatch	Uncertain	1
kaisa	70	70	5ade380cd2989b250191ab09d902905e	248http://dealers.cars.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	72	72	12b2e25e6fb293a05bc447d20ae2886c	267http://jamaica-star.com/	2014-12-10	qlpatch	Definitely NO	4
kaisa	72	72	955224cb502cf88b488e2da38639c63b	263http://jamaica-star.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	72	72	9729818d05eb3c87e0e46ba3389aed6b	265http://jamaica-star.com/	2014-12-10	qlpatch	Uncertain	2
kaisa	72	72	c57c901d6e5fcef19979e5f7be8e3587	264http://jamaica-star.com/	2014-12-10	qlpatch	Definitely NO	1
kaisa	72	72	cbbe8cbe9b92641038bfaada3c5c8adc	266http://jamaica-star.com/	2014-12-10	qlpatch	Definitely NO	3
kaisa	82	82	1d6201dbe52ab3abf943afbf13b080d6	2503http://allrecipes.com/	2014-12-10	qlpatch	Uncertain	5
kaisa	82	82	64cf0d04493187b5fbe07cdd20a582ab	2499http://allrecipes.com/	2014-12-10	qlpatch	Uncertain	1
kaisa	82	82	676162d46bb88b290619a740936d4b94	2501http://allrecipes.com/	2014-12-10	qlpatch	Uncertain	3
kaisa	82	82	6f742d0e01d65e228e60d5a9d5c96358	2504http://allrecipes.com/	2014-12-10	qlpatch	Uncertain	6
kaisa	82	82	8d1d3ab70cb4547c5463f6ff1244c97c	2502http://allrecipes.com/	2014-12-10	qlpatch	Definitely YES	4
kaisa	82	82	90dcb8d972d284b456eda5c50da626a0	2500http://allrecipes.com/	2014-12-10	qlpatch	Uncertain	2
kaisa	82	82	af1c5bfd1535d87b2bf918479cc8042e	2505http://allrecipes.com/	2014-12-10	qlpatch	Uncertain	7
kaisa	82	82	def910aa652d9b7e664dd109588dab4e	2498http://allrecipes.com/	2014-12-10	qlpatch	Definitely YES	0
kaisa	82	82	dff3386dce0ced337a0a3bcd5888806e	2506http://allrecipes.com/	2014-12-10	qlpatch	Uncertain	8
kaisa	86	86	1330787051b12afd23f630b91c962a86	723http://www.hollister.com/	2014-12-09	qlpatch	Definitely YES	2
kaisa	86	86	1f547404a0e5e852085b5e897cf4c873	724http://www.hollister.com/	2014-12-09	qlpatch	Definitely YES	3
kaisa	86	86	225a3734ecc1d7f304bfc39877d78902	726http://www.hollister.com/	2014-12-09	qlpatch	Definitely YES	5
kaisa	86	86	2c84452aaafbe063c874a51b8f250314	721http://www.hollister.com/	2014-12-09	qlpatch	Uncertain	0
kaisa	86	86	4e6f42c2ab1d55883528c90bfa5389c7	722http://www.hollister.com/	2014-12-09	qlpatch	Uncertain	1
kaisa	86	86	8ff6d4bfcb600b686b6a0f77892871f1	725http://www.hollister.com/	2014-12-09	qlpatch	Uncertain	4
kaisa	86	86	d5ef6f396a2f91d7e34da8fd63121cde	727http://www.hollister.com/	2014-12-09	qlpatch	Uncertain	6
kaisa	96	96	0f2ac2c2a70e927157753433d900489a	2536https://www.esurance.com/	2014-12-10	qlpatch	Definitely YES	3
kaisa	96	96	1f84db838411056b22b8e38d613f0e8e	2535https://www.esurance.com/	2014-12-10	qlpatch	Uncertain	2
kaisa	96	96	9840d9d588b831f5a22b900982eeb39a	2534https://www.esurance.com/	2014-12-10	qlpatch	Definitely YES	1
kaisa	96	96	9d1cc744ebf366846ef9a9cf8f3fb43f	2533https://www.esurance.com/	2014-12-10	qlpatch	Definitely YES	0
kaisa	97	97	0ff6b0bf8b9767aaa829ca6e71e5088b	1029https://www.facebook.com/	2014-12-10	qlpatch	Uncertain	6
kaisa	97	97	1132aad65f17c3e7a09a520c5cd7658f	1024https://www.facebook.com/	2014-12-10	qlpatch	Uncertain	1
kaisa	97	97	45cbe8af3ba85d9504b3746584b94495	1027https://www.facebook.com/	2014-12-10	qlpatch	Uncertain	4
kaisa	97	97	7efe07c332adc4bd4e480be35edde77d	1026https://www.facebook.com/	2014-12-10	qlpatch	Uncertain	3
kaisa	97	97	959f5954ea892db999aa93cabd8b1b0b	1028https://www.facebook.com/	2014-12-10	qlpatch	Uncertain	5
kaisa	97	97	98dc271abcbee94a2ce96b1a59f5e888	1030https://www.facebook.com/	2014-12-10	qlpatch	Definitely NO	7
kaisa	97	97	c92ce4f9c19702b8581291266490070b	1025https://www.facebook.com/	2014-12-10	qlpatch	Uncertain	2
kaisa	97	97	ca872072f175426aff1f6659bc6c7a59	1031https://www.facebook.com/	2014-12-10	qlpatch	NJ	8
kaisa	97	97	dda507e357eadda31be718ed963ff80e	1023https://www.facebook.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	108	108	049e48031080e4c6c2fa8f936b73d107	1220http://ac-dc.net/	2014-12-10	qlpatch	Uncertain	0
kaisa	108	108	2be68b19594437cee4e0a93982f07877	1225http://ac-dc.net/	2014-12-10	qlpatch	Uncertain	5
kaisa	108	108	2f5f1daa2123686a7cf69642e29d9f4d	1222http://ac-dc.net/	2014-12-10	qlpatch	Uncertain	2
kaisa	108	108	6e48d97ca324497306bc267c9fea9d3a	1221http://ac-dc.net/	2014-12-10	qlpatch	Uncertain	1
kaisa	108	108	913c613f7bb16fa6db0bd6c5ff7fd118	1224http://ac-dc.net/	2014-12-10	qlpatch	Uncertain	4
kaisa	108	108	98bfa908ee4fc407e87feaadcbd12358	1227http://ac-dc.net/	2014-12-10	qlpatch	Uncertain	7
kaisa	108	108	e336f34623e5ba56a1cd603b9a244aff	1223http://ac-dc.net/	2014-12-10	qlpatch	Uncertain	3
kaisa	108	108	e74b2ff0306d8c83e5bdd2fb0bdaef33	1226http://ac-dc.net/	2014-12-10	qlpatch	Uncertain	6
kaisa	113	113	0dd9f9254b69f318fb8ed38560ba966c	2577http://www.americanidol.com/	2014-12-10	qlpatch	Uncertain	2
kaisa	113	113	2c977ecb1f9f533ca11fa31243e248f4	2576http://www.americanidol.com/	2014-12-10	qlpatch	Uncertain	1
kaisa	113	113	d40c1921305696b87666d56c453c6741	2575http://www.americanidol.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	117	117	26c7efd0ab0d8a874596ce04021843a9	2590http://oscar.go.com/	2014-12-10	qlpatch	Uncertain	4
kaisa	117	117	2875fd9efb289b9f30598b895a666047	2588http://oscar.go.com/	2014-12-10	qlpatch	Uncertain	2
kaisa	117	117	699311d9fd084dfd951a00f961180fc2	2592http://oscar.go.com/	2014-12-10	qlpatch	Uncertain	6
kaisa	117	117	7d65c35bfe194ba8854ed2b8383705bf	2586http://oscar.go.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	117	117	8aca17837e1500aade826b8fc2f6c33a	2591http://oscar.go.com/	2014-12-10	qlpatch	Uncertain	5
kaisa	117	117	a9a3e1630dc1f8c58b53f3899faee962	2589http://oscar.go.com/	2014-12-10	qlpatch	Uncertain	3
kaisa	117	117	f5d19227273ba2422af34df814e25d8e	2587http://oscar.go.com/	2014-12-10	qlpatch	Uncertain	1
kaisa	123	123	0dbd3ae2818e03993bfc4101a19cb897	2606http://billcosby.com/	2014-12-09	qlpatch	Uncertain	2
kaisa	123	123	b07b25aca69b79a5e4610eabd99be55b	2605http://billcosby.com/	2014-12-09	qlpatch	Definitely NO	1
kaisa	123	123	bc4bf9998e5bfcc77bd3fdeb439d1609	2607http://billcosby.com/	2014-12-09	qlpatch	Definitely NO	3
kaisa	123	123	d1fd6e316baf875e2ccfbfed657979a5	2604http://billcosby.com/	2014-12-09	qlpatch	Definitely NO	0
kaisa	131	131	6c81f7a15cb928a68af032858b6b1fcc	2649https://kindle.amazon.com/	2014-12-10	qlpatch	Uncertain	1
kaisa	131	131	7a94071801b1db6ba79f74b1ad97385d	2650https://kindle.amazon.com/	2014-12-10	qlpatch	Definitely YES	2
kaisa	131	131	a22b5b95da13cb44d5526a4d7cf63671	2653https://kindle.amazon.com/	2014-12-10	qlpatch	Uncertain	5
kaisa	131	131	bbbf76bcc1561f008c9e5688f3586a61	2652https://kindle.amazon.com/	2014-12-10	qlpatch	Uncertain	4
kaisa	131	131	d3800ae945d46c3a1b592d45d5fe263e	2651https://kindle.amazon.com/	2014-12-10	qlpatch	Uncertain	3
kaisa	131	131	da536ba978ea6c1769d339afb7651fe5	2648https://kindle.amazon.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	131	131	f09f25444895ef23f53b8b515802c49a	2654https://kindle.amazon.com/	2014-12-10	qlpatch	Uncertain	6
kaisa	147	147	5de644141333cf03a43e9359f03fc375	10https://www.fidelity.com/	2014-12-10	qlpatch	Uncertain	4
kaisa	147	147	67c2b5cf821a3c6842675f2fccc244a5	9https://www.fidelity.com/	2014-12-10	qlpatch	Uncertain	3
kaisa	147	147	6ab56b6630f6922be48789a6892e436f	11https://www.fidelity.com/	2014-12-10	qlpatch	Uncertain	5
kaisa	147	147	a1f5d9f9483964af5c084d9e614e2f5f	6https://www.fidelity.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	147	147	acb6a55630375fa51ea4e1e72fab3b8f	7https://www.fidelity.com/	2014-12-10	qlpatch	Uncertain	1
kaisa	147	147	f2baf6c0a28f5a4a7493a9216508d2ee	8https://www.fidelity.com/	2014-12-10	qlpatch	Definitely YES	2
kaisa	158	158	1b6ef64f7424315225c466f26b8feb10	1369http://www.mtv.com/	2014-12-10	qlpatch	Uncertain	4
kaisa	158	158	3fc2e880da9814da64cc00eb60fe7a44	1366http://www.mtv.com/	2014-12-10	qlpatch	Uncertain	1
kaisa	158	158	5ee36d5b262e2bf20ebe55f9d83f948a	1365http://www.mtv.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	158	158	806eea9c4d8586949edb22e334f41978	1367http://www.mtv.com/	2014-12-10	qlpatch	Uncertain	2
kaisa	158	158	b763991bee11c0402f443d66bb2ef232	1368http://www.mtv.com/	2014-12-10	qlpatch	Uncertain	3
kaisa	159	159	0510f8914fd3653bdb640e8960712bef	1375http://www.greyhound.com/	2014-12-10	qlpatch	Uncertain	5
kaisa	159	159	2b0341f6d0fff86364681519d9ec83c3	1374http://www.greyhound.com/	2014-12-10	qlpatch	Uncertain	4
kaisa	159	159	597bc29afaf0b0b56c115bbbd169a96b	1373http://www.greyhound.com/	2014-12-10	qlpatch	Definitely YES	3
kaisa	159	159	671df2180a8d0d09484a169cd0148a43	1370http://www.greyhound.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	159	159	828129c14d838da3c42803a649842fa1	1376http://www.greyhound.com/	2014-12-10	qlpatch	Uncertain	6
kaisa	159	159	c2d3fe648370f317f714bfcf1dbcff1d	1372http://www.greyhound.com/	2014-12-10	qlpatch	Uncertain	2
kaisa	159	159	e0b40f75dc1aac2d549cc6e3a4f489d4	1371http://www.greyhound.com/	2014-12-10	qlpatch	Definitely YES	1
kaisa	161	161	27f5d7b5de9ee7d2c4721b5bd41af3e9	41http://grooveshark.com/	2014-12-10	qlpatch	Uncertain	1
kaisa	161	161	65b3b0b514604b9377b62ccb42510541	40http://grooveshark.com/	2014-12-10	qlpatch	Definitely YES	0
kaisa	161	161	d242fcef09025162797d083d705b222b	42http://grooveshark.com/	2014-12-10	qlpatch	Definitely NO	2
kaisa	167	167	45d2f68e19f71105386ed912503ca329	54http://www.nick.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	167	167	636843c04d84f9217063a25e0ec86fce	56http://www.nick.com/	2014-12-10	qlpatch	Uncertain	2
kaisa	167	167	798bed3eaeb1ba8ee9c235ee2e3516dc	55http://www.nick.com/	2014-12-10	qlpatch	Uncertain	1
kaisa	167	167	7fa345e4ab09e6724821ea596a973704	62http://www.nick.com/	2014-12-10	qlpatch	Uncertain	8
kaisa	167	167	86168f4d1c74ee2d9b8fcee7453c1c6d	60http://www.nick.com/	2014-12-10	qlpatch	Uncertain	6
kaisa	167	167	9e65df227ad5b5ee459c854b5b8eb19d	58http://www.nick.com/	2014-12-10	qlpatch	Uncertain	4
kaisa	167	167	affdfe04f4031daf6d316567e991b907	57http://www.nick.com/	2014-12-10	qlpatch	Uncertain	3
kaisa	167	167	b955a776a398a5872c587c5fc404e01c	61http://www.nick.com/	2014-12-10	qlpatch	Definitely YES	7
kaisa	167	167	d57b74d14db685eda217b359088ce3bb	59http://www.nick.com/	2014-12-10	qlpatch	Uncertain	5
kaisa	177	177	a7b79ebc09ebe74eecf7f78b589f750e	115https://www.translate.com/	2014-12-09	qlpatch	Definitely NO	0
kaisa	182	182	a136d47ff248cff582713c369e28a398	1403http://acefrehley.com/	2014-12-10	qlpatch	Definitely YES	0
kaisa	182	182	a36f52d68002cba85db071dcbc4aa451	1404http://acefrehley.com/	2014-12-10	qlpatch	Definitely NO	1
kaisa	185	185	2c23247792efdfacd8978be3d7f1b2ac	129http://go.com/	2014-12-10	qlpatch	Definitely YES	3
kaisa	185	185	2cc4067f6b9bbcec5f0b76629f41dec4	130http://go.com/	2014-12-10	qlpatch	Uncertain	4
kaisa	185	185	38d489bf86070ef740c4753349798c43	127http://go.com/	2014-12-10	qlpatch	Uncertain	1
kaisa	185	185	78e6d85d28039ea09c9ea7bd60f1852d	128http://go.com/	2014-12-10	qlpatch	Uncertain	2
kaisa	185	185	b20391553f1ed58826232318f0ef5cdb	126http://go.com/	2014-12-10	qlpatch	Definitely YES	0
kaisa	191	191	15e5c8de32cc6bfd81de12b52afd20af	146http://radaronline.com/	2014-12-10	qlpatch	Uncertain	2
kaisa	191	191	2df98af4c5c3e06ec3220e6f2ebe04d2	147http://radaronline.com/	2014-12-10	qlpatch	Uncertain	3
kaisa	191	191	85ba62be93cd0f3d38d9429c5431d078	144http://radaronline.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	191	191	b5a74a2ca12141973cbed70d67d36ff1	145http://radaronline.com/	2014-12-10	qlpatch	Uncertain	1
kaisa	201	201	388c69ad5af41afa4cc3ccef09b7b013	1448https://www.google.com/	2014-12-10	qlpatch	Uncertain	1
kaisa	201	201	6696762df71b787de87a20817cc82201	1447https://www.google.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	201	201	6dccb95f1e64c2f0461065224498c27d	1449https://www.google.com/	2014-12-10	qlpatch	Uncertain	2
kaisa	201	201	a5073620deef71f6483988ede1594c2b	1450https://www.google.com/	2014-12-10	qlpatch	Uncertain	3
kaisa	203	203	22fff8786a3ff7883544fcfce7cc0770	172http://nada.com/	2014-12-09	qlpatch	Uncertain	1
kaisa	203	203	4b221b8047195baef75a1c1f56dfe88c	173http://nada.com/	2014-12-09	qlpatch	Uncertain	2
kaisa	203	203	b56459edd1ec07357d7d59db7cc17034	174http://nada.com/	2014-12-09	qlpatch	Uncertain	3
kaisa	203	203	bc819668130f7cb3fe247a4accaec334	171http://nada.com/	2014-12-09	qlpatch	Uncertain	0
kaisa	211	211	ad37b8fe2030943df3c532231d71097d	204http://dalejrpitstop.com/	2014-12-10	qlpatch	NJ	0
kaisa	211	211	c29e169fb2ce380cab2b14691860ad15	205http://dalejrpitstop.com/	2014-12-10	qlpatch	NJ	1
kaisa	217	217	02f582b8f0e6574343e2861704d7d0ba	1483http://www.grammy.com/	2014-12-09	qlpatch	Definitely NO	5
kaisa	217	217	22225a7a6ef2b8c8da5c54d98012f764	1482http://www.grammy.com/	2014-12-09	qlpatch	Definitely NO	4
kaisa	217	217	30c845fd179eed610e29496aafa8e621	1478http://www.grammy.com/	2014-12-09	qlpatch	Definitely NO	0
kaisa	217	217	544380e542e1ed0bf983edd45c6fb575	1479http://www.grammy.com/	2014-12-09	qlpatch	Definitely YES	1
kaisa	217	217	ed45f030e09e0521ea30e1fe2070b1c4	1481http://www.grammy.com/	2014-12-09	qlpatch	Definitely NO	3
kaisa	217	217	fb63bb928fc55d5e5277bbea5d2f5583	1480http://www.grammy.com/	2014-12-09	qlpatch	Definitely NO	2
kaisa	233	233	66f0d93a663f430329c88048524a062e	1506http://mail2web.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	238	238	25c5c20daf8a4b0adaae24fe69f9dc5e	1518http://fox8.com/	2014-12-10	qlpatch	Uncertain	2
kaisa	238	238	a858bf7b95002af033b2b3baf6baddbf	1516http://fox8.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	238	238	f3e654da4236af209e9a0058795745bb	1517http://fox8.com/	2014-12-10	qlpatch	Definitely YES	1
kaisa	240	240	a248e2a13077cb1dda596f6ea7c06a49	269http://help.walmart.com/	2014-12-10	qlpatch	Uncertain	1
kaisa	240	240	ca5cb0ff39e91a6832511034a32e1b20	270http://help.walmart.com/	2014-12-10	qlpatch	NJ	2
kaisa	240	240	e55122dbd25b0a117cf5f477fd7b22a3	268http://help.walmart.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	244	244	0f5a5292428147894c72190388b6de8f	281http://www.sears.com/	2014-12-09	qlpatch	Uncertain	0
kaisa	254	254	49f632a68c7090814beb8836a2967a2c	1568http://www.lexus.com/	2014-12-10	qlpatch	Definitely YES	3
kaisa	254	254	a640bd44ea306807e1e8c462024645fd	1566http://www.lexus.com/	2014-12-10	qlpatch	Definitely YES	1
kaisa	254	254	e59229b9354c88f60affd5e246029cdd	1567http://www.lexus.com/	2014-12-10	qlpatch	Uncertain	2
kaisa	254	254	fddd82d46435b994be51016a46ec37a0	1565http://www.lexus.com/	2014-12-10	qlpatch	Definitely YES	0
kaisa	256	256	155cd65ce1f200aedf25c83e55c98edd	319https://www.wellsfargo.com/	2014-12-10	qlpatch	Uncertain	6
kaisa	256	256	1f1ba6962c14b218044c890789bd9fa0	314https://www.wellsfargo.com/	2014-12-10	qlpatch	Uncertain	1
kaisa	256	256	30a0c4e3a3d81f3eebabff62c76de4b1	318https://www.wellsfargo.com/	2014-12-10	qlpatch	Uncertain	5
kaisa	256	256	6cec74f537ad3eea9a06263bc0af269f	313https://www.wellsfargo.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	256	256	8a2e2fcf0481233be048c8b8fffd671d	316https://www.wellsfargo.com/	2014-12-10	qlpatch	Uncertain	3
kaisa	256	256	8fb41834cb08adbea488f50e4c4f6ec6	317https://www.wellsfargo.com/	2014-12-10	qlpatch	NJ	4
kaisa	256	256	ca64e116d30934f818035e1b6b2f3380	315https://www.wellsfargo.com/	2014-12-10	qlpatch	Uncertain	2
kaisa	259	259	1494f3e532a6cdd93cf8aa35de389967	1576http://kickasstorrents.ee/	2014-12-10	qlpatch	Uncertain	0
kaisa	259	259	1c87888bf43778877f3ca6189c8b988a	1579http://kickasstorrents.ee/	2014-12-10	qlpatch	Uncertain	3
kaisa	259	259	4b1c827ada18e75be9748e1f8a978545	1578http://kickasstorrents.ee/	2014-12-10	qlpatch	Uncertain	2
kaisa	259	259	c29827ed271767a64661360bb2d4dba9	1577http://kickasstorrents.ee/	2014-12-10	qlpatch	Definitely NO	1
kaisa	271	271	50cf6cca11292a85f08bbcc89438f918	353http://gretawire.foxnewsinsider.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	271	271	7761f725fd78024ea54c73367225e208	354http://gretawire.foxnewsinsider.com/	2014-12-10	qlpatch	Definitely YES	1
kaisa	273	273	14587071a771675f3c8e7395feb49381	362http://www.24hourfitness.com/	2014-12-09	qlpatch	Definitely YES	1
kaisa	273	273	430c33e2322653756f2d0eb24c413458	361http://www.24hourfitness.com/	2014-12-09	qlpatch	Uncertain	0
kaisa	273	273	68243adb514c61533d778c4e88a5b406	365http://www.24hourfitness.com/	2014-12-09	qlpatch	Definitely YES	4
kaisa	273	273	8d58f08d6c7c45736e317a76369284ab	364http://www.24hourfitness.com/	2014-12-09	qlpatch	Uncertain	3
kaisa	273	273	a0cfe9c1ec7b8639e94d01f52fe8b5e4	363http://www.24hourfitness.com/	2014-12-09	qlpatch	Definitely YES	2
kaisa	277	277	01ddecabf4662b7cac7dc6d9b0694329	1628http://www.aol.ca/	2014-12-10	qlpatch	Definitely YES	2
kaisa	277	277	89b641edf4fc1d385d2fa00ceca274cb	1626http://www.aol.ca/	2014-12-10	qlpatch	Uncertain	0
kaisa	277	277	9d599cb3b7e762cbfafc7c69929a0673	1627http://www.aol.ca/	2014-12-10	qlpatch	Uncertain	1
kaisa	277	277	de36ff655886a5159e60184ae27dab94	1629http://www.aol.ca/	2014-12-10	qlpatch	Definitely NO	3
kaisa	278	278	b75a4ef87102bcf0a588941d7f2b1cf9	1630http://images.search.yahoo.com/	2014-12-10	qlpatch	NJ	0
kaisa	280	280	0d0957b6379531e30f0fd2d5b22a3c3a	1631http://m.sears.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	286	286	56a5d9cdce54926172a0b6824a42c3b1	382http://chucknorris.com/	2014-12-10	qlpatch	Definitely YES	1
kaisa	286	286	87b11c6073063ed025d73a9831fecf68	381http://chucknorris.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	286	286	e81a1b4353db50d6f30c5efaf5c7b70e	383http://chucknorris.com/	2014-12-10	qlpatch	Uncertain	2
kaisa	286	286	ff6b0685499aac8d4da7b3aadb265985	384http://chucknorris.com/	2014-12-10	qlpatch	Uncertain	3
kaisa	289	289	08b140f4be4381ae7fb72695e0737bbe	400http://dir.yahoo.com/	2014-12-10	qlpatch	Uncertain	4
kaisa	289	289	2a0ccdf10c42ff3fe6b7d46e1d012349	398http://dir.yahoo.com/	2014-12-10	qlpatch	Uncertain	2
kaisa	289	289	41fcdef85fdfd5be3793898d3e605f5a	397http://dir.yahoo.com/	2014-12-10	qlpatch	Definitely NO	1
kaisa	289	289	4329d80cfcfc0d3e5e891e09620fd28f	396http://dir.yahoo.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	289	289	a767e8c9bf3efb5fc7247a891f1545c2	399http://dir.yahoo.com/	2014-12-10	qlpatch	Uncertain	3
kaisa	290	290	4731d2f4a93e2e6bcaed77b6527ec7f3	392https://www.livingsocial.com/	2014-12-10	qlpatch	Uncertain	0
kaisa	290	290	595334e492190b33c351a6e34d929a9a	395https://www.livingsocial.com/	2014-12-10	qlpatch	Uncertain	3
kaisa	290	290	8ef0093cfe2c653a8890ed9c0f9e911c	394https://www.livingsocial.com/	2014-12-10	qlpatch	Uncertain	2
