a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.titlequality	a.titlelowquality	a.linkquality	a.linklowquality	a.commentsnotes	a.rank	m._domain_url	m._ql_title	m._strangexml	m._unkvalue	m._ql_url	m._control
pritiyad	187	187	124b122a3ad5543f0785d09a9482bde9	139http://www.mathrubhumi.com/index.php	2015-03-05	quicklinksbeta	2		2			0	http://www.mathrubhumi.com/index.php	LATEST NEWS	../v4.12.newdoms.0.03.150.1b.xml	6	http://www.mathrubhumi.com/liststory.php?sub=362	139
pritiyad	187	187	23fb714d5ef6940efa4bdade3183efad	143http://www.mathrubhumi.com/index.php	2015-03-05	quicklinksbeta	3		2			4	http://www.mathrubhumi.com/index.php	Archives	../v4.12.newdoms.0.03.150.1b.xml	4	http://www.mathrubhumi.com/online/malayalam/news/archives	143
pritiyad	187	187	4efbe8237789d54a3bcb1faace6d0121	144http://www.mathrubhumi.com/index.php	2015-03-05	quicklinksbeta	2		2			5	http://www.mathrubhumi.com/index.php	English Edition	../v4.12.newdoms.0.03.150.1b.xml	3	http://www.mathrubhumi.com/english/	144
pritiyad	187	187	7a4b6f30f24a987065bd1c782b74d586	142http://www.mathrubhumi.com/index.php	2015-03-05	quicklinksbeta	2		2			3	http://www.mathrubhumi.com/index.php	Epaper	../v4.12.newdoms.0.03.150.1b.xml	5	http://epaper.mathrubhumi.com/	142
pritiyad	187	187	a3378b1f7e75f180423a51033e42ef37	140http://www.mathrubhumi.com/index.php	2015-03-05	quicklinksbeta	2		2			1	http://www.mathrubhumi.com/index.php	Kerala	../v4.12.newdoms.0.03.150.1b.xml	2	http://www.mathrubhumi.com/kerala/	140
pritiyad	187	187	ca6b4088ca3dcc381a101e9a7ec308bd	141http://www.mathrubhumi.com/index.php	2015-03-05	quicklinksbeta	2		2			2	http://www.mathrubhumi.com/index.php	Newspaper Edition	../v4.12.newdoms.0.03.150.1b.xml	1	http://www.mathrubhumi.com/online/	141
kyin	14	14	2599764556d67af905b1d5f1c47389be	962http://www.silverdaddies.com/	2015-03-05	quicklinksbeta	2		4	Other	Homepage already includes a log-in area	1	http://www.silverdaddies.com/	Login	../v4.12.newdoms.0.03.150.1b.xml	1	http://w.silverdaddies.com/login.asp	962
kyin	14	14	2c57392f5cbb7333d71fb686847c5105	965http://www.silverdaddies.com/	2015-03-05	quicklinksbeta	2		5		Only code on the page	4	http://www.silverdaddies.com/	Mycc	../v4.12.newdoms.0.03.150.1b.xml	6	http://mycc.silverdaddies.com/	965
kyin	14	14	6e482d0400eab0102f346ab27369efdf	963http://www.silverdaddies.com/	2015-03-05	quicklinksbeta	2		1			2	http://www.silverdaddies.com/	Search Profiles	../v4.12.newdoms.0.03.150.1b.xml	2	http://www.silverdaddies.com/search.asp	963
kyin	14	14	a92ce37236f78724121635fdfc1ab5f8	966http://www.silverdaddies.com/	2015-03-05	quicklinksbeta	2		3	Topic too specific		5	http://www.silverdaddies.com/	Galerie 3	../v4.12.newdoms.0.03.150.1b.xml	5	http://www.silverdaddies.com/gallery-dad3.asp	966
kyin	14	14	cb05b67af0ef327039a9eb01190dc584	961http://www.silverdaddies.com/	2015-03-05	quicklinksbeta	2		3	Topic too specific		0	http://www.silverdaddies.com/	Links and resources	../v4.12.newdoms.0.03.150.1b.xml	3	http://www.silverdaddies.com/links.asp	961
kyin	14	14	f216acf0edb663a7eaa3004bd01f190b	964http://www.silverdaddies.com/	2015-03-05	quicklinksbeta	2		1			3	http://www.silverdaddies.com/	Galleries of daddies	../v4.12.newdoms.0.03.150.1b.xml	4	http://www.silverdaddies.com/gallery-dad1.asp	964
kyin	25	25	29f570a003a5418a0ada649cba45c3c2	1120http://www.dubizzle.com/	2015-03-05	quicklinksbeta	2		1			3	http://www.dubizzle.com/	Sharjah	../v4.12.newdoms.0.03.150.1b.xml	6	http://sharjah.dubizzle.com	1120
kyin	25	25	5ee23ac1b71a07570daeb94e9a6b84f6	1122http://www.dubizzle.com/	2015-03-05	quicklinksbeta	2		1			5	http://www.dubizzle.com/	UAE	../v4.12.newdoms.0.03.150.1b.xml	3	http://uae.dubizzle.com	1122
kyin	25	25	65f75e253fcc34e8dba4e7069cabf7e1	1118http://www.dubizzle.com/	2015-03-05	quicklinksbeta	2		2			1	http://www.dubizzle.com/	Classifieds	../v4.12.newdoms.0.03.150.1b.xml	5	http://dubai.dubizzle.com/classified	1118
kyin	25	25	7962308314d2f5773850ddb44815a1bb	1121http://www.dubizzle.com/	2015-03-05	quicklinksbeta	2		1			4	http://www.dubizzle.com/	Dubai	../v4.12.newdoms.0.03.150.1b.xml	1	http://dubai.dubizzle.com	1121
kyin	25	25	9cd6940200eaa84bf5d77e4def4d2c79	1119http://www.dubizzle.com/	2015-03-05	quicklinksbeta	2		2			2	http://www.dubizzle.com/	Jobs	../v4.12.newdoms.0.03.150.1b.xml	4	http://dubai.dubizzle.com/jobs	1119
kyin	25	25	d0b58793a1020eb2a1fb1aa45af4a651	1117http://www.dubizzle.com/	2015-03-05	quicklinksbeta	2		1			0	http://www.dubizzle.com/	Abu Dhabi	../v4.12.newdoms.0.03.150.1b.xml	2	http://abudhabi.dubizzle.com	1117
kyin	40	40	15df8b5b875dd25f9ddc21e88853d14f	602http://www.babosas.com/	2015-03-05	quicklinksbeta	5	Non-market language	5			1	http://www.babosas.com/	Seduciendo A Su Hija	../v4.12.newdoms.0.03.150.1b.xml	4	http://babosas.com/pagina/seduciendo-a-su-hija	602
kyin	40	40	1f222da4ac822d57ddd1fc7be9bc980c	603http://www.babosas.com/	2015-03-05	quicklinksbeta	5	Non-market language	5			2	http://www.babosas.com/	Porno MADURAS | XXX	../v4.12.newdoms.0.03.150.1b.xml	3	http://babosas.com/categoria/maduras	603
kyin	40	40	6148d9199937373bdecc725fa8cd6fa7	605http://www.babosas.com/	2015-03-05	quicklinksbeta	5	Non-market language	5			4	http://www.babosas.com/	Jovencitas	../v4.12.newdoms.0.03.150.1b.xml	1	http://babosas.com/categoria/jovencitas	605
kyin	40	40	6a6528a28aac355ebe10117455312ced	606http://www.babosas.com/	2015-03-05	quicklinksbeta	5	Non-market language	5			5	http://www.babosas.com/	Porno LESBIANAS	../v4.12.newdoms.0.03.150.1b.xml	6	http://babosas.com/categoria/lesbianas	606
kyin	40	40	96ae1b21790e658492f4ec753c6ae9be	601http://www.babosas.com/	2015-03-05	quicklinksbeta	5	Non-market language	5			0	http://www.babosas.com/	Desvirgada Por Fin	../v4.12.newdoms.0.03.150.1b.xml	2	http://babosas.com/pagina/desvirgada-por-fin	601
kyin	40	40	d70fa837fde0ffc62b00ec912413e56e	604http://www.babosas.com/	2015-03-05	quicklinksbeta	5	Non-market language	5			3	http://www.babosas.com/	Maduritos En La Cama	../v4.12.newdoms.0.03.150.1b.xml	5	http://babosas.com/pagina/maduritos-en-la-cama	604
kyin	65	65	0f0f712bbb7e874bad4ddfc47dc684d8	354http://www.xvideos.com/	2015-03-05	quicklinksbeta	2		1			5	http://www.xvideos.com/	Best Of Today	../v4.12.newdoms.0.03.150.1b.xml	4	http://xvideos.com/best/day	354
kyin	65	65	4770afcd75d648993ea33abfeb0ad347	349http://www.xvideos.com/	2015-03-05	quicklinksbeta	2		1			0	http://www.xvideos.com/	Teen	../v4.12.newdoms.0.03.150.1b.xml	3	http://xvideos.com/c/Teen-13	349
kyin	65	65	52a53a29a49f4658f4544085872989ea	350http://www.xvideos.com/	2015-03-05	quicklinksbeta	2		2			1	http://www.xvideos.com/	Mom Search	../v4.12.newdoms.0.03.150.1b.xml	2	http://xvideos.com/?k=mom	350
kyin	65	65	92b9389611745d8024caa975755c321a	351http://www.xvideos.com/	2015-03-05	quicklinksbeta	2		1			2	http://www.xvideos.com/	Best	../v4.12.newdoms.0.03.150.1b.xml	5	http://xvideos.com/best	351
kyin	65	65	c4091f57398ef5c56b7214cff5cfe225	352http://www.xvideos.com/	2015-03-05	quicklinksbeta	2		1			3	http://www.xvideos.com/	Creampie	../v4.12.newdoms.0.03.150.1b.xml	6	http://www.xvideos.com/c/Creampie-40	352
kyin	65	65	efb78d5423d7018bc6e339852e5fef3c	353http://www.xvideos.com/	2015-03-05	quicklinksbeta	2		1			4	http://www.xvideos.com/	Black Woman Videos	../v4.12.newdoms.0.03.150.1b.xml	1	http://xvideos.com/c/Black%20Woman-30	353
kyin	67	67	0233f4ca2015da071b72293311b927c6	647http://www.lobstertube.com/	2015-03-05	quicklinksbeta	2		2			4	http://www.lobstertube.com/	canonical	../v4.12.newdoms.0.03.150.1b.xml	6	http://www.lobstertube.com/Vietnamese-sex/21782-1/page0/	647
kyin	67	67	04fa0b25ee6b3f484fa9714ba4346133	648http://www.lobstertube.com/	2015-03-05	quicklinksbeta	5	Other	5	404		5	http://www.lobstertube.com/	Young (18-25), Young Sex	../v4.12.newdoms.0.03.150.1b.xml	5	http://lobstertube.com/Young-(18-25)-sex/5762-1/page0	648
kyin	67	67	0f52be854ea16105a6f3ce3214db1bd5	644http://www.lobstertube.com/	2015-03-05	quicklinksbeta	5	Other	5	404		1	http://www.lobstertube.com/	New Movies Sex	../v4.12.newdoms.0.03.150.1b.xml	4	http://lobstertube.com/newest/page	644
kyin	67	67	69a7186b9a1a9bc0d8f8b975432cf6c2	643http://www.lobstertube.com/	2015-03-05	quicklinksbeta	2		1			0	http://www.lobstertube.com/	Popular Movies	../v4.12.newdoms.0.03.150.1b.xml	2	http://lobstertube.com/search	643
kyin	67	67	97df2357b333af6db135c3728fb9742e	646http://www.lobstertube.com/	2015-03-05	quicklinksbeta	5	Other	5	404		3	http://www.lobstertube.com/	Mature Sex	../v4.12.newdoms.0.03.150.1b.xml	3	http://lobstertube.com/Mature-sex/5637-1/page0	646
kyin	67	67	ae31ad1925803e0276f0be6c09dc5325	645http://www.lobstertube.com/	2015-03-05	quicklinksbeta	5	Other	5	404		2	http://www.lobstertube.com/	Wife, Wifey, Wives Sex	../v4.12.newdoms.0.03.150.1b.xml	1	http://lobstertube.com/Wife-sex/5756-1/page0	645
kyin	97	97	2311a9e24f12c593732b6a7f3ade3bd1	991http://www.cam4.com/	2015-03-05	quicklinksbeta	2		1			0	http://www.cam4.com/	Male	../v4.12.newdoms.0.03.150.1b.xml	1	http://ar.cam4.com/male	991
kyin	97	97	4a2046672eb1ab03df451e7a1aac7fda	994http://www.cam4.com/	2015-03-05	quicklinksbeta	2		3	Topic too specific		3	http://www.cam4.com/	UK	../v4.12.newdoms.0.03.150.1b.xml	5	http://cam4.com/uk-cams	994
kyin	97	97	92a31fbca1093ccdcdee3f2e29f72233	992http://www.cam4.com/	2015-03-05	quicklinksbeta	2		1			1	http://www.cam4.com/	Female	../v4.12.newdoms.0.03.150.1b.xml	2	http://ar.cam4.com/female	992
kyin	97	97	aef14047c8b710358e615087591beb1f	995http://www.cam4.com/	2015-03-05	quicklinksbeta	2		1			4	http://www.cam4.com/	Females	../v4.12.newdoms.0.03.150.1b.xml	3	http://cam4.com/female	995
kyin	97	97	df55fc19e4b29c6d1ac45b159212cfe9	993http://www.cam4.com/	2015-03-05	quicklinksbeta	2		3	Topic too specific		2	http://www.cam4.com/	Login	../v4.12.newdoms.0.03.150.1b.xml	6	http://cam4.com/login	993
kyin	97	97	f73ebc71d920e89fd7f72ada6871a727	996http://www.cam4.com/	2015-03-05	quicklinksbeta	2		1			5	http://www.cam4.com/	Gay	../v4.12.newdoms.0.03.150.1b.xml	4	http://cam4.com/male	996
kyin	99	99	3599c0ba887943379b8bd71575bb7726	296http://www.youporn.com/	2015-03-05	quicklinksbeta	2		1			1	http://www.youporn.com/	Amateur	../v4.12.newdoms.0.03.150.1b.xml	5	http://www.youporn.com/category/1/amateur/	296
kyin	99	99	3e91919b9308c21d49ba5cecce92fc79	300http://www.youporn.com/	2015-03-05	quicklinksbeta	2		1			5	http://www.youporn.com/	Asian	../v4.12.newdoms.0.03.150.1b.xml	4	http://www.youporn.com/category/3/asian/	300
kyin	99	99	a59e6d5eb93fbf9cb70fed06c971e4e9	299http://www.youporn.com/	2015-03-05	quicklinksbeta	2		1			4	http://www.youporn.com/	Teen	../v4.12.newdoms.0.03.150.1b.xml	6	http://www.youporn.com/category/32/teen/	299
kyin	99	99	ce2058a38fb8442927a9a7c58295d716	298http://www.youporn.com/	2015-03-05	quicklinksbeta	2		1			3	http://www.youporn.com/	Most Viewed	../v4.12.newdoms.0.03.150.1b.xml	2	http://www.youporn.com/most_viewed/	298
kyin	99	99	edaefa99512c0a38064ccb8f6bc28a49	297http://www.youporn.com/	2015-03-05	quicklinksbeta	2		1			2	http://www.youporn.com/	Top Rated	../v4.12.newdoms.0.03.150.1b.xml	3	http://www.youporn.com/top_rated/	297
kyin	99	99	f9c62405cfec0ad6bafa76f2d48cc0bc	295http://www.youporn.com/	2015-03-05	quicklinksbeta	2		1			0	http://www.youporn.com/	Categories	../v4.12.newdoms.0.03.150.1b.xml	1	http://www.youporn.com/categories/	295
kaisa	3	3	36ac84c92abe109c9784a3f8774fc585	493http://www.fedex.com/	2015-03-05	quicklinksbeta	1		1			0	http://www.fedex.com/	United States	../v4.12.newdoms.0.03.150.1b.xml	2	http://www.fedex.com/us/	493
kaisa	3	3	4c0074d89f5a51a40b5487249423cfcc	496http://www.fedex.com/	2015-03-05	quicklinksbeta	1		1			3	http://www.fedex.com/	Customer Support	../v4.12.newdoms.0.03.150.1b.xml	4	http://fedex.com/us/customersupport	496
kaisa	3	3	7e7976ecbc943ae97a9cd3dcea0392db	494http://www.fedex.com/	2015-03-05	quicklinksbeta	1		2			1	http://www.fedex.com/	Careers	../v4.12.newdoms.0.03.150.1b.xml	5	http://careers.van.fedex.com/	494
kaisa	3	3	9172a00c011845a848495354ef7e5903	495http://www.fedex.com/	2015-03-05	quicklinksbeta	3	Too long	1		Shipping (or Ship) would be better QL title. Title must be consistent with QL title 5	2	http://www.fedex.com/	Learn More View Shipping ..	../v4.12.newdoms.0.03.150.1b.xml	3	http://fedex.com/us/ship	495
kaisa	3	3	a906be1e2aff30159d15af74af9d56ac	498http://www.fedex.com/	2015-03-05	quicklinksbeta	1		1			5	http://www.fedex.com/	Find A Location	../v4.12.newdoms.0.03.150.1b.xml	6	http://fedex.com/locate/index.html?cc=us#start	498
kaisa	3	3	e353dff8e5252d02652ec05ccc0664f6	497http://www.fedex.com/	2015-03-05	quicklinksbeta	1		1		(or Tracking, consistent with QL title 3)	4	http://www.fedex.com/	Track	../v4.12.newdoms.0.03.150.1b.xml	1	http://fedex.com/us/track	497
kaisa	6	6	408194053de78dad39f224508acf78b2	1004http://www.earthlink.net/	2015-03-05	quicklinksbeta	3	Misspelled	2			1	http://www.earthlink.net/	CONTACT US	../v4.12.newdoms.0.03.150.1b.xml	2	http://earthlink.net/about/contact	1004
kaisa	6	6	6423854791936b1709f9209bce984847	1006http://www.earthlink.net/	2015-03-05	quicklinksbeta	1		1			3	http://www.earthlink.net/	Web Mail	../v4.12.newdoms.0.03.150.1b.xml	1	https://webmail.earthlink.net/	1006
kaisa	6	6	97403bf9c5d42cb5b7a7b49202b3cb3e	1007http://www.earthlink.net/	2015-03-05	quicklinksbeta	2		2			4	http://www.earthlink.net/	Member Center	../v4.12.newdoms.0.03.150.1b.xml	6	http://www.earthlink.net/membercenter/	1007
kaisa	6	6	f01850be0777ca6cc73c87711b7dea2b	1005http://www.earthlink.net/	2015-03-05	quicklinksbeta	1		1			2	http://www.earthlink.net/	Support	../v4.12.newdoms.0.03.150.1b.xml	3	http://support.earthlink.net	1005
kaisa	6	6	f90d36a8b7de22306099554429c0a11e	1008http://www.earthlink.net/	2015-03-05	quicklinksbeta	2		2			5	http://www.earthlink.net/	DSL	../v4.12.newdoms.0.03.150.1b.xml	4	http://earthlink.net/access/dsl.faces	1008
kaisa	6	6	ff67c4dd60749ef1cba20cb3527c9c20	1003http://www.earthlink.net/	2015-03-05	quicklinksbeta	2		2			0	http://www.earthlink.net/	High Speed Access	../v4.12.newdoms.0.03.150.1b.xml	5	http://www.earthlink.net/access/	1003
kaisa	8	8	01a9ff94eec50c6d8bc1beaa2aa32123	501http://www.games.com/	2015-03-05	quicklinksbeta	2		2			2	http://www.games.com/	Puzzle	../v4.12.newdoms.0.03.150.1b.xml	2	http://games.com/puzzle-games	501
kaisa	8	8	16ff166858ab093b3f842df88e4f4f92	504http://www.games.com/	2015-03-05	quicklinksbeta	2		3	Topic too specific		5	http://www.games.com/	Bubble Town	../v4.12.newdoms.0.03.150.1b.xml	6	http://games.com/play/oberon-media/bubble-town	504
kaisa	8	8	3b8c11166783f7ef0d2f5fe4fa748c90	499http://www.games.com/	2015-03-05	quicklinksbeta	4	Irrelevant	2		All Games would be better QL title.	0	http://www.games.com/	All	../v4.12.newdoms.0.03.150.1b.xml	1	http://games.com/category	499
kaisa	8	8	75a927431ebd5f0a608495b08120464a	502http://www.games.com/	2015-03-05	quicklinksbeta	2		3	Topic too specific		3	http://www.games.com/	Texas Hold&#39;em Poker	../v4.12.newdoms.0.03.150.1b.xml	4	http://games.com/game/masque-publishing/poker-texas-holdem	502
kaisa	8	8	f0925f5cb5d57389c472fe8ab3ba478a	503http://www.games.com/	2015-03-05	quicklinksbeta	2		2			4	http://www.games.com/	Casino	../v4.12.newdoms.0.03.150.1b.xml	5	http://games.com/casino-games	503
kaisa	8	8	f9cfae81642230b72a4ec5ac9400a063	500http://www.games.com/	2015-03-05	quicklinksbeta	2		2			1	http://www.games.com/	Word	../v4.12.newdoms.0.03.150.1b.xml	3	http://games.com/word-games	500
kaisa	9	9	2e4b86cba69da08b3d4e882104523d3d	896http://www.frys.com/	2015-03-05	quicklinksbeta	1		1			1	http://www.frys.com/	Store Locator	../v4.12.newdoms.0.03.150.1b.xml	4	http://frys.com/ac/storelocator	896
kaisa	9	9	2fbb35cc90cd27a98d4c4d2692e5ce36	900http://www.frys.com/	2015-03-05	quicklinksbeta	2		2			5	http://www.frys.com/	Electronic Components	../v4.12.newdoms.0.03.150.1b.xml	6	http://frys.com/template/ecomponents	900
kaisa	9	9	49531f6bf88ab5b975063e1f197435c5	898http://www.frys.com/	2015-03-05	quicklinksbeta	1		2			3	http://www.frys.com/	TV & Video	../v4.12.newdoms.0.03.150.1b.xml	2	http://frys.com/template/electronics	898
kaisa	9	9	abc14b971be1973a54a03057b62225c2	897http://www.frys.com/	2015-03-05	quicklinksbeta	2		2			2	http://www.frys.com/	Ads	../v4.12.newdoms.0.03.150.1b.xml	5	http://frys.com/ads	897
kaisa	9	9	cbed334a085d2af251d0450dc337943c	895http://www.frys.com/	2015-03-05	quicklinksbeta	1		2			0	http://www.frys.com/	PC Computers	../v4.12.newdoms.0.03.150.1b.xml	3	http://frys.com/template/computerspc	895
kaisa	9	9	f8a81a5113bbe2662ee80413012dbfd8	899http://www.frys.com/	2015-03-05	quicklinksbeta	2		2			4	http://www.frys.com/	Weekly Deals	../v4.12.newdoms.0.03.150.1b.xml	1	http://frys.com/template/onad/product_navigation/?site=sa:TOP_BANNER:Spot1	899
kaisa	11	11	0cd0416bde2bb0ef87308f42e3a91c96	1095http://www.stltoday.com/	2015-03-05	quicklinksbeta	2		2			2	http://www.stltoday.com/	Rams	../v4.12.newdoms.0.03.150.1b.xml	4	http://www.stltoday.com/sports/football/professional/	1095
kaisa	11	11	1281b49a48d0e1d3f9083dcd18637959	1094http://www.stltoday.com/	2015-03-05	quicklinksbeta	2		2			1	http://www.stltoday.com/	Cardinals	../v4.12.newdoms.0.03.150.1b.xml	2	http://www.stltoday.com/sports/baseball/professional/	1094
kaisa	11	11	2ded6dd915edbec580aa21f1db226ad4	1097http://www.stltoday.com/	2015-03-05	quicklinksbeta	2		2			4	http://www.stltoday.com/	Entertainment	../v4.12.newdoms.0.03.150.1b.xml	6	http://www.stltoday.com/entertainment/	1097
kaisa	11	11	43f4788931c51a3e54e7e228ab362b05	1098http://www.stltoday.com/	2015-03-05	quicklinksbeta	1		1			5	http://www.stltoday.com/	Sports	../v4.12.newdoms.0.03.150.1b.xml	1	http://www.stltoday.com/sports/	1098
kaisa	11	11	8d72eeb95e3435078c887cd287ed477a	1093http://www.stltoday.com/	2015-03-05	quicklinksbeta	1		1			0	http://www.stltoday.com/	News	../v4.12.newdoms.0.03.150.1b.xml	3	http://www.stltoday.com/news/	1093
kaisa	11	11	fff99da7ee074cd57c03db165de64a61	1096http://www.stltoday.com/	2015-03-05	quicklinksbeta	3		2		High School Sports as QL title would be better.	3	http://www.stltoday.com/	High Schools	../v4.12.newdoms.0.03.150.1b.xml	5	http://www.stltoday.com/sports/high-school/	1096
kaisa	12	12	1755c4a2ba30e731336a4f80ea0d373e	320http://aajtak.intoday.in/	2015-03-05	quicklinksbeta	5	Non-market language	5			1	http://aajtak.intoday.in/	News	../v4.12.newdoms.0.03.150.1b.xml	1	http://aajtak.intoday.in/news.html	320
kaisa	12	12	1efcf627dc75cb4cb54e5ec8aaabaf35	319http://aajtak.intoday.in/	2015-03-05	quicklinksbeta	5	Non-market language	5			0	http://aajtak.intoday.in/	Watch Live	../v4.12.newdoms.0.03.150.1b.xml	2	http://aajtak.intoday.in/livetv.html	319
kaisa	12	12	3179849dc579436c82b57b531e50cf53	324http://aajtak.intoday.in/	2015-03-05	quicklinksbeta	5	Non-market language	5			5	http://aajtak.intoday.in/	Full Coverage	../v4.12.newdoms.0.03.150.1b.xml	5	http://aajtak.intoday.in/agenda-aajtak/	324
kaisa	12	12	583fb02e61d51865cbf73f98b80612ca	323http://aajtak.intoday.in/	2015-03-05	quicklinksbeta	5	Bad capitalization,Non-market language	5			4	http://aajtak.intoday.in/	NEWS FROM OTHER SOURCE	../v4.12.newdoms.0.03.150.1b.xml	4	http://aajtak.intoday.in/khabare-ab-tak.html	323
kaisa	12	12	bce34afbad136615455cf1ccf6128dbd	322http://aajtak.intoday.in/	2015-03-05	quicklinksbeta	5	Non-market language	5			3	http://aajtak.intoday.in/	Dill Aajtak	../v4.12.newdoms.0.03.150.1b.xml	6	http://aajtak.intoday.in/dilliaajtak/	322
kaisa	12	12	f486c73ecbcb07b29153c1bf0c2b754e	321http://aajtak.intoday.in/	2015-03-05	quicklinksbeta	2		2			2	http://aajtak.intoday.in/	Cricket	../v4.12.newdoms.0.03.150.1b.xml	3	http://aajtak.intoday.in/cricket.html	321
kaisa	18	18	1a411499d4dd9c37e7d2ac4ff4daeae4	530http://www.ebay.fr/	2015-03-05	quicklinksbeta	5	Non-market language	5			1	http://www.ebay.fr/	Auto, Moto	../v4.12.newdoms.0.03.150.1b.xml	3	http://ebay.fr/sch/Auto-Moto-/9800/i.html	530
kaisa	18	18	3bb72c62f2bb7ed8737d44daeea2c783	529http://www.ebay.fr/	2015-03-05	quicklinksbeta	5	Non-market language	5		French	0	http://www.ebay.fr/	Sign In With Ebay	../v4.12.newdoms.0.03.150.1b.xml	4	http://signin.ebay.fr	529
kaisa	18	18	6a06009f11935c9de7d52ca5dd7eeae1	532http://www.ebay.fr/	2015-03-05	quicklinksbeta	5	Non-market language	5			3	http://www.ebay.fr/	Stores	../v4.12.newdoms.0.03.150.1b.xml	6	http://stores.ebay.fr/	532
kaisa	18	18	b1eed0a8b8b89d8eb7f64370f9d4ec12	534http://www.ebay.fr/	2015-03-05	quicklinksbeta	5	Non-market language	5			5	http://www.ebay.fr/	All Categories	../v4.12.newdoms.0.03.150.1b.xml	1	http://ebay.fr/sch/i.html?_nkw=all+categories	534
kaisa	18	18	c3d1d6bea74821c1967664d36487a8a1	533http://www.ebay.fr/	2015-03-05	quicklinksbeta	5	Non-market language	5			4	http://www.ebay.fr/	Mode	../v4.12.newdoms.0.03.150.1b.xml	5	http://portal.ebay.fr/mode	533
kaisa	18	18	cc3953c3f6d2d2559c551ac4647c6c4d	531http://www.ebay.fr/	2015-03-05	quicklinksbeta	5	Non-market language	5			2	http://www.ebay.fr/	Collections	../v4.12.newdoms.0.03.150.1b.xml	2	http://collections.shop.ebay.fr	531
kaisa	33	33	29fd5774ceb8dd3542cfb0407d06f85b	302http://sprint.com/	2015-03-05	quicklinksbeta	1		1			1	http://sprint.com/	Contact Us	../v4.12.newdoms.0.03.150.1b.xml	2	http://mysprint.sprint.com/mysprint/jsp/landingPage/contactus.jsp	302
kaisa	33	33	2b1a1fc719444dd6fbc5323c04fbc6a9	301http://sprint.com/	2015-03-05	quicklinksbeta	1		1			0	http://sprint.com/	Shop	../v4.12.newdoms.0.03.150.1b.xml	3	http://shop.sprint.com/mysprint/shop_landing.jsp?INTNAV=ATG:HE:Shop	301
kaisa	33	33	2f9798d6cc6d0c0bf3f9ba94dc885c55	305http://sprint.com/	2015-03-05	quicklinksbeta	3	Other	3	Other	QL is not useful as it brings user to same page as &quot;Personal&quot; (=QL 4), does not match with title	4	http://sprint.com/	Mobile Devices & Plans ..	../v4.12.newdoms.0.03.150.1b.xml	5	http://sprint.com/mysprint/pages/sl/global	305
kaisa	33	33	5c0c770817ee415535641e92cd7d4f39	303http://sprint.com/	2015-03-05	quicklinksbeta	1		1			2	http://sprint.com/	My Account	../v4.12.newdoms.0.03.150.1b.xml	1	http://mysprint.sprint.com/mysprint/pages/secure/myaccount/landingPage.jsp	303
kaisa	33	33	7f413196d76e68edeea43dc8d821c38f	306http://sprint.com/	2015-03-05	quicklinksbeta	2		2			5	http://sprint.com/	iPhone Plans	../v4.12.newdoms.0.03.150.1b.xml	6	http://sprint.com/landings/iphone	306
kaisa	33	33	afe2265d3eee7462eabae4410bf01b46	304http://sprint.com/	2015-03-05	quicklinksbeta	2		2			3	http://sprint.com/	Personal	../v4.12.newdoms.0.03.150.1b.xml	4	http://sprint.com/index_p.html?context=CP	304
kaisa	35	35	598335e1564a3c5f7ba0acdb98bd4efe	165http://www.nguoi-viet.com/	2015-03-05	quicklinksbeta	2		2			2	http://www.nguoi-viet.com/	News	../v4.12.newdoms.0.03.150.1b.xml	3	http://www.nguoi-viet.com/nv2_default.asp	165
kaisa	35	35	7f494547d715c60f5ddc4e22ff21932a	166http://www.nguoi-viet.com/	2015-03-05	quicklinksbeta	5	Irrelevant	5	Other	in Vietnamise	3	http://www.nguoi-viet.com/	Subpage	../v4.12.newdoms.0.03.150.1b.xml	2	http://nguoi-viet.com/subpage.asp?id=congdong	166
kaisa	35	35	b15fc6b227d5110091594bc57d41133b	163http://www.nguoi-viet.com/	2015-03-05	quicklinksbeta	2		2			0	http://www.nguoi-viet.com/	Contact Us	../v4.12.newdoms.0.03.150.1b.xml	5	http://www.nguoi-viet.com/nv2_contactUs.asp	163
kaisa	35	35	b76833c41ee3bb7cc3c9f72d57a167e6	168http://www.nguoi-viet.com/	2015-03-05	quicklinksbeta	3	Irrelevant	3	Low quality	Everything is in English and Vietnamise./<br>/This landing page is same as QL2 and QL5, Classified Ads.	5	http://www.nguoi-viet.com/	Dang Rao Vat Online	../v4.12.newdoms.0.03.150.1b.xml	6	http://www.nguoi-viet.com/afp40/forms/raovat_en.asp	168
kaisa	35	35	d6305135325827bcdc1cbf4bf1b3c946	167http://www.nguoi-viet.com/	2015-03-05	quicklinksbeta	3	Bad capitalization	3		Everything is in English and Vietnamise./<br>/This landing page is same as QL2and QL6, Classified Ads.	4	http://www.nguoi-viet.com/	CLASSIFIED	../v4.12.newdoms.0.03.150.1b.xml	1	http://raovat.nguoi-viet.com/Classifieds/eXcClassified.asp	167
kaisa	35	35	d9736deeefb156a03cda632874069352	164http://www.nguoi-viet.com/	2015-03-05	quicklinksbeta	3	Too long	2		Everything is in English and Vietnamise./<br>/Classified Ads.	1	http://www.nguoi-viet.com/	Nguoi Viet Classified Ads ..	../v4.12.newdoms.0.03.150.1b.xml	4	http://raovat.nguoi-viet.com/Classifieds/XcClassified.asp	164
