a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.Judgments	a.comment	a.rank	m._Q1	m._Sno	m._Q2	b.data
bolla	1314	1314	0f2c9a93eea6f38fabb3acb1c31488c6	1166	2015-09-24	QueryPair2K0917	Good	looks like user might have just continued typing and typed two queries in q1	0	new york downtown hotels the hamptons new york	1166	best hotels in the hamptons new york	new york downtown hotels the hamptons new york
bolla	132	132	621461af90cadfdaf0e8d4cc25129f91	907	2015-09-24	QueryPair2K0917	Excellent		0	hotelsbin new york tribeca new york city	907	hotels tribeca new york city	hotelsbin new york tribeca new york city
bolla	1331	1331	ad972f10e0800b49d76fed33a21f6698	374	2015-09-24	QueryPair2K0917	Good		0	hotels st charles st charles illinois	374	cheap hotels in st charles illinois	hotels st charles st charles illinois
bolla	1359	1359	13f3cf8c531952d72e5847c4183e6910	443	2015-09-24	QueryPair2K0917	Excellent		0	hotels seaside heights new jersey	443	seaside heights new jersey hotel	hotels seaside heights new jersey
bolla	1373	1373	db576a7d2453575f29eab4bac787b919	1054	2015-09-24	QueryPair2K0917	Good		0	hotels cedar point	1054	value hotels in cedar point	hotels cedar point
bolla	143	143	6395ebd0f4b478145ecfbaf939454fa4	954	2015-09-24	QueryPair2K0917	Good		0	hotels deals vegas silverton	954	silverton hotels	hotels deals vegas silverton
bolla	1442	1442	01882513d5fa7c329e940dda99b12147	899	2015-09-24	QueryPair2K0917	Excellent		0	hotel fiji	899	hotels fiji	hotel fiji
bolla	1455	1455	5cbdfd0dfa22a3fca7266376887f549b	1501	2015-09-24	QueryPair2K0917	Good		0	hotels around south rim	1501	south rim hotels	hotels around south rim
bolla	1462	1462	f9b902fc3289af4dd08de5d1de54f68f	335	2015-09-24	QueryPair2K0917	Good		0	luxury hotels high point north carolina	335	high point north carolina hotels	luxury hotels high point north carolina
bolla	1474	1474	7fe1f8abaad094e0b5cb1b01d712f708	459	2015-09-24	QueryPair2K0917	Good		0	nn5 star hotels kuala lumpur	459	kuala lumpur hotels	nn5 star hotels kuala lumpur
bolla	1488	1488	0188e8b8b014829e2fa0f430f0a95961	1195	2015-09-24	QueryPair2K0917	Excellent		0	hotels.in.las paris las vegas	1195	paris las vegas hotels	hotels.in.las paris las vegas
bolla	1495	1495	b7bb35b9c6ca2aee2df08cf09d7016c2	631	2015-09-24	QueryPair2K0917	Excellent		0	hotels pcb destin fl on the beach	631	destin fl hotels on the beach	hotels pcb destin fl on the beach
bolla	1508	1508	192fc044e74dffea144f9ac5dc9f3395	668	2015-09-24	QueryPair2K0917	Good		0	traveling in rothenburg	668	rothenburg travel	traveling in rothenburg
bolla	1514	1514	e0ab531ec312161511493b002f9be2ee	1831	2015-09-24	QueryPair2K0917	Excellent		0	resort panama city fl	1831	resorts in panama city fl	resort panama city fl
bolla	1545	1545	861dc9bd7f4e7dd3cccd534d0ae2a2e9	1350	2015-09-24	QueryPair2K0917	Fair		0	luxury hotels in london	1350	central london hotel	luxury hotels in london
bolla	1572	1572	81e5f81db77c596492e6f1a5a792ed53	1250	2015-09-24	QueryPair2K0917	Good		0	hotels water parks saint joseph michigan	1250	hotels saint joseph michigan	hotels water parks saint joseph michigan
bolla	160	160	c52f1bd66cc19d05628bd8bf27af3ad6	254	2015-09-24	QueryPair2K0917	Good		0	oakley ks hotels	254	hotels budget oakley	oakley ks hotels
bolla	1628	1628	a8849b052492b5106526b2331e526138	578	2015-09-24	QueryPair2K0917	Excellent		0	vacation to saint thomas	578	saint thomas vacation	vacation to saint thomas
bolla	1643	1643	db2b4182156b2f1f817860ac9f409ad7	1097	2015-09-24	QueryPair2K0917	Excellent		0	hotels put in bay	1097	hotels on put in bay	hotels put in bay
bolla	1644	1644	0731460a8a5ce1626210cbf4385ae0ef	1795	2015-09-24	QueryPair2K0917	Excellent		0	hotel franklin franklin tn cool springs	1795	hotels in franklin tn cool springs	hotel franklin franklin tn cool springs
bolla	1648	1648	09fb05dd477d4ae6479985ca56c5a12d	1863	2015-09-24	QueryPair2K0917	Excellent		0	hotels in grand canyon area grand canyon az	1863	hotels in grand canyon az	hotels in grand canyon area grand canyon az
bolla	1667	1667	375c71349b295fbe2dcdca9206f20a06	1703	2015-09-24	QueryPair2K0917	Good		0	hotels st.paul saint paul minnesota	1703	hotels near saint paul minnesota	hotels st.paul saint paul minnesota
bolla	1683	1683	136f951362dab62e64eb8e841183c2a9	1937	2015-09-24	QueryPair2K0917	Excellent		0	hotels palm coast	1937	hotel palm coast	hotels palm coast
bolla	1692	1692	5fd0b37cd7dbbb00f97ba6ce92bf5add	114	2015-09-24	QueryPair2K0917	Fair		0	vacation package to paris	114	paris disneyland package	vacation package to paris
bolla	170	170	87ec2f451208df97228105657edb717f	1597	2015-09-24	QueryPair2K0917	Excellent		0	hotel of south beach miami south beach	1597	hotel miami south beach	hotel of south beach miami south beach
bolla	1708	1708	dc960c46c38bd16e953d97cdeefdbc68	1322	2015-09-24	QueryPair2K0917	Good		0	myrtle beach boardwalk hotels	1322	beach front hotels in myrtle beach	myrtle beach boardwalk hotels
bolla	1715	1715	dc513ea4fbdaa7a14786ffdebc4ef64e	1990	2015-09-24	QueryPair2K0917	Good		0	pigeon forge hotels with water slides pigeon forge tn	1990	hotels pigeon forge tn	pigeon forge hotels with water slides pigeon forge tn
bolla	1717	1717	ebb71045453f38676c40deb9864f811d	1511	2015-09-24	QueryPair2K0917	Excellent		0	hotels in heach south beach miami	1511	hotel south beach miami	hotels in heach south beach miami
bolla	1736	1736	5a4b25aaed25c2ee1b74de72dc03c14e	391	2015-09-24	QueryPair2K0917	Excellent		0	cruise hawaii	391	cruise and hawaii	cruise hawaii
bolla	1736	1736	cb79f8fa58b91d3af6c9c991f63962d3	1917	2015-09-24	QueryPair2K0917	Good		2	cruise hawaii	1917	cruise ships in hawaii	cruise hawaii
bolla	1736	1736	fd06b8ea02fe5b1c2496fe1700e9d16c	1133	2015-09-24	QueryPair2K0917	Good		1	cruise hawaii	1133	4 day cruise to hawaii	cruise hawaii
bolla	1742	1742	996009f2374006606f4c0b0fda878af1	1302	2015-09-24	QueryPair2K0917	Good		0	hotels.in westchester county	1302	cheap hotels in westchester county	hotels.in westchester county
bolla	177	177	f64eac11f2cd8f0efa196f8ad173178e	704	2015-09-24	QueryPair2K0917	Excellent		0	hotel of burleson	704	burleson hotel	hotel of burleson
bolla	1774	1774	fc2c7c47b918d0c2d792a719dfb602ef	1069	2015-09-24	QueryPair2K0917	Good		0	hotels with suites in new york peninsula	1069	new york peninsula hotel	hotels with suites in new york peninsula
bolla	1785	1785	3e7e0224018ab3cf51abb96464d518cd	1725	2015-09-24	QueryPair2K0917	Excellent		0	lodging ithaca	1725	lodging in ithaca	lodging ithaca
bolla	1872	1872	39059724f73a9969845dfe4146c5660e	270	2015-09-24	QueryPair2K0917	Good		0	extended stay hotels in naples floride	270	hotel naples floride	extended stay hotels in naples floride
bolla	1894	1894	b8c27b7a1c450ffdacb31483454e0b54	1355	2015-09-24	QueryPair2K0917	Excellent		0	hotels by south beach miami florida	1355	south beach miami florida hotel	hotels by south beach miami florida
bolla	1901	1901	4a08142c38dbe374195d41c04562d9f8	1059	2015-09-24	QueryPair2K0917	Excellent		0	hotels woodstock	1059	hotels in woodstock	hotels woodstock
bolla	211	211	52c5189391854c93e8a0e1326e56c14f	1637	2015-09-24	QueryPair2K0917	Good		0	seaside in vacation rentals florida	1637	vacation rentals florida	seaside in vacation rentals florida
bolla	212	212	fe73f687e5bc5280214e0486b273a5f9	330	2015-09-24	QueryPair2K0917	Good		0	hotels for myrtle beach	330	hotel compass cove oceanfront resort myrtle beach	hotels for myrtle beach
bolla	221	221	9ad6aaed513b73148b7d49f70afcfb32	583	2015-09-24	QueryPair2K0917	Excellent		0	resorts to bucerias mexico	583	bucerias mexico resorts	resorts to bucerias mexico
bolla	225	225	291597a100aadd814d197af4f4bab3a7	642	2015-09-24	QueryPair2K0917	Excellent		0	hilton hotel wisconsin dells	642	hotels in wisconsin dells	hilton hotel wisconsin dells
bolla	235	235	cb8acb1dc9821bf74e6ca9068032d623	1530	2015-09-24	QueryPair2K0917	Excellent		0	hotels on beach naples	1530	beach hotels naples florida	hotels on beach naples
bolla	271	271	aab3238922bcc25a6f606eb525ffdc56	14	2015-09-24	QueryPair2K0917	Good		0	hotel deals in fort myers beach florida	14	fort myers beach florida hotel	hotel deals in fort myers beach florida
bolla	272	272	1e6e0a04d20f50967c64dac2d639a577	1100	2015-09-24	QueryPair2K0917	Excellent		0	hotels in andover kansas	1100	andover kansas hotel	hotels in andover kansas
bolla	284	284	4476b929e30dd0c4e8bdbcc82c6ba23a	1309	2015-09-24	QueryPair2K0917	Excellent		0	cheap flights into new orleans louisiana	1309	cheap new orleans louisiana flights	cheap flights into new orleans louisiana
bolla	312	312	07a96b1f61097ccb54be14d6a47439b0	689	2015-09-24	QueryPair2K0917	Good		0	hotels the virginia beach oceanfront virginia beach virginia	689	virginia beach virginia hotels	hotels the virginia beach oceanfront virginia beach virginia
bolla	330	330	258be18e31c8188555c2ff05b4d542c3	579	2015-09-24	QueryPair2K0917	Good		0	hotels beach carolina beach	579	hotels carolina beach	hotels beach carolina beach
bolla	362	362	ca460332316d6da84b08b9bcf39b687b	1892	2015-09-24	QueryPair2K0917	Good		0	secrets resorts in samana dominican republic	1892	samana dominican republic resorts	secrets resorts in samana dominican republic
bolla	368	368	28fc2782ea7ef51c1104ccf7b9bea13d	1402	2015-09-24	QueryPair2K0917	Fair		0	hotels beachfront clearwater beach	1402	best hotels in clearwater beach	hotels beachfront clearwater beach
bolla	371	371	ebd9629fc3ae5e9f6611e2ee05a31cef	518	2015-09-24	QueryPair2K0917	Good		0	top hotels costa rica	518	montezuma hotels costa rica	top hotels costa rica
bolla	374	374	efe937780e95574250dabe07151bdc23	351	2015-09-24	QueryPair2K0917	Good		0	the best hotels in virginia beach atlantic avenue	351	virginia beach hotels atlantic avenue	the best hotels in virginia beach atlantic avenue
bolla	379	379	1aa48fc4880bb0c9b8a3bf979d3b917e	803	2015-09-24	QueryPair2K0917	Good		0	flights to sjc sjc	803	cheap flights to sjc	flights to sjc sjc
bolla	386	386	eba0dc302bcd9a273f8bbb72be3a687b	484	2015-09-24	QueryPair2K0917	Fair	about 15 min away	0	hotels near port in miami fl	484	ocean drive south beach hotels	hotels near port in miami fl
bolla	405	405	991de292e76f74f3c285b3f6d57958d5	1469	2015-09-24	QueryPair2K0917	Fair		0	morth oceanfront hotels north myrtle beach	1469	cheap hotels in north myrtle beach	morth oceanfront hotels north myrtle beach
bolla	407	407	37f0e884fbad9667e38940169d0a3c95	529	2015-09-24	QueryPair2K0917	Excellent		0	hotels a milan milan italy	529	hotels milan italy	hotels a milan milan italy
bolla	423	423	d4b2aeb2453bdadaa45cbe9882ffefcf	1873	2015-09-24	QueryPair2K0917	Good		0	nn5 star hotels san francisco	1873	san fransico hotels	nn5 star hotels san francisco
bolla	458	458	90599c8fdd2f6e7a03ad173e2f535751	1796	2015-09-24	QueryPair2K0917	Good		0	resorts beach siesta key fl	1796	siesta key fl resort	resorts beach siesta key fl
bolla	491	491	37a749d808e46495a8da1e5352d03cae	152	2015-09-24	QueryPair2K0917	Good		0	hotels near in gulf shores gulf shores alabama	152	hotels gulf shores alabama	hotels near in gulf shores gulf shores alabama
bolla	547	547	489d0396e6826eb0c1e611d82ca8b215	1424	2015-09-24	QueryPair2K0917	Good		0	all inclusive vacations the caribbean st thomas caribbean	1424	st thomas caribbean vacation	all inclusive vacations the caribbean st thomas caribbean
bolla	549	549	4fac9ba115140ac4f1c22da82aa0bc7f	990	2015-09-24	QueryPair2K0917	Fair		0	hotels north ocean blvd north myrtle beach	990	cheap hotels in north myrtle beach	hotels north ocean blvd north myrtle beach
bolla	55	55	d045c59a90d7587d8d671b5f5aec4e7c	928	2015-09-24	QueryPair2K0917	Good		0	the best hotels in manhattan	928	best hotels in new york city	the best hotels in manhattan
bolla	554	554	7385db9a3f11415bc0e9e2625fae3734	1848	2015-09-24	QueryPair2K0917	Good		0	hotels havelock nc	1848	cheap havelock nc hotels	hotels havelock nc
bolla	559	559	3871bd64012152bfb53fdf04b401193f	622	2015-09-24	QueryPair2K0917	Good		0	hotel deals copiague	622	copiague hotel	hotel deals copiague
bolla	565	565	6c1da886822c67822bcf3679d04369fa	1368	2015-09-24	QueryPair2K0917	Good		0	hotels sandy or sandy	1368	discount hotels sandy	hotels sandy or sandy
bolla	571	571	795c7a7a5ec6b460ec00c5841019b9e9	826	2015-09-24	QueryPair2K0917	Good		0	hotels and anaheim anaheim	826	castle inn anaheim hotel	hotels and anaheim anaheim
bolla	573	573	f4573fc71c731d5c362f0d7860945b88	1260	2015-09-24	QueryPair2K0917	Good		0	hotels lake mary fl	1260	hilton garden inn hotel lake mary fl	hotels lake mary fl
bolla	575	575	38db3aed920cf82ab059bfccbd02be6a	246	2015-09-24	QueryPair2K0917	Excellent		0	international drive hotels in orlando	246	international drive orlando hotels	international drive hotels in orlando
bolla	582	582	b24d516bb65a5a58079f0f3526c87c57	1220	2015-09-24	QueryPair2K0917	N/J		0	vuelos baratos el salvador	1220	vuelos baratos a el salvador	vuelos baratos el salvador
bolla	635	635	515ab26c135e92ed8bf3a594d67e4ade	1727	2015-09-24	QueryPair2K0917	Good		0	hotel suites pennsylvania	1727	hotel pennsylvania	hotel suites pennsylvania
bolla	655	655	8065d07da4a77621450aa84fee5656d9	964	2015-09-24	QueryPair2K0917	Excellent		0	hotels at topsail beach north carolina	964	topsail beach north carolina hotel	hotels at topsail beach north carolina
bolla	666	666	ed519dacc89b2bead3f453b0b05a4a8b	1825	2015-09-24	QueryPair2K0917	Good		0	hotels near or in lexington	1825	lexington hotel	hotels near or in lexington
bolla	679	679	884ce4bb65d328ecb03c598409e2b168	1254	2015-09-24	QueryPair2K0917	Good		0	cheap hotels manhattan	1254	manhattan hotels	cheap hotels manhattan
bolla	68	68	792c7b5aae4a79e78aaeda80516ae2ac	1374	2015-09-24	QueryPair2K0917	Good		0	hotels oceanfront virginia beach atlantic avenue	1374	virginia beach hotels atlantic avenue	hotels oceanfront virginia beach atlantic avenue
bolla	70	70	56f9f88906aebf4ad985aaec7fa01313	1893	2015-09-24	QueryPair2K0917	Good		0	luxury hotels new york jumeirah essex house new york	1893	hotel jumeirah essex house new york	luxury hotels new york jumeirah essex house new york
bolla	705	705	7cbbc409ec990f19c78c75bd1e06f215	70	2015-09-24	QueryPair2K0917	Excellent		0	hotels siesta key beach	70	hotels near siesta key beach	hotels siesta key beach
bolla	729	729	d18f655c3fce66ca401d5f38b48c89af	479	2015-09-24	QueryPair2K0917	Excellent		0	hotels fort lauderdale by the sea	479	lauderdale sea hotels	hotels fort lauderdale by the sea
bolla	746	746	4e6cd95227cb0c280e99a195be5f6615	1551	2015-09-24	QueryPair2K0917	Good	looks like user might have just continued typing, so q1 contains two queries	0	hotels of the strip in vegas jackson hole wyoming	1551	jackson hole wyoming hotels	hotels of the strip in vegas jackson hole wyoming
bolla	776	776	ef4e3b775c934dada217712d76f3d51f	955	2015-09-24	QueryPair2K0917	Good	two queries in one in q1	0	hotels in oc md baltimore maryland	955	hotels baltimore maryland	hotels in oc md baltimore maryland
bolla	798	798	d63fbf8c3173730f82b150c5ef38b8ff	1534	2015-09-24	QueryPair2K0917	Excellent		0	hotels in westpalm beach fl west palm beach florida	1534	west palm beach florida hotel	hotels in westpalm beach fl west palm beach florida
bolla	818	818	201d7288b4c18a679e48b31c72c30ded	1840	2015-09-24	QueryPair2K0917	Excellent		0	hotel laguna laguna	1840	hotels in laguna	hotel laguna laguna
bolla	819	819	80a8155eb153025ea1d513d0b2c4b675	1451	2015-09-24	QueryPair2K0917	Good		0	hotels downtown hojo las vegas	1451	hotel hojo las vegas	hotels downtown hojo las vegas
bolla	820	820	320722549d1751cf3f247855f937b982	320	2015-09-24	QueryPair2K0917	Bad	unrelated	0	motels in in	320	cheap motels in bend or	motels in in
bolla	826	826	389bc7bb1e1c2a5e7e147703232a88f6	508	2015-09-24	QueryPair2K0917	Good		0	nn5 star hotels bahama	508	bahama hotels	nn5 star hotels bahama
bolla	828	828	19b650660b253761af189682e03501dd	863	2015-09-24	QueryPair2K0917	Good		0	cheap hotels deerfield	863	hotel deerfield	cheap hotels deerfield
bolla	842	842	6cdd60ea0045eb7a6ec44c54d29ed402	184	2015-09-24	QueryPair2K0917	Good		0	hotels on the beach in gulf coast florida	184	southwest gulf coast florida hotels	hotels on the beach in gulf coast florida
bolla	864	864	74563ba21a90da13dacf2a73e3ddefa7	1726	2015-09-24	QueryPair2K0917	Excellent		0	things.to do in new york syracuse ny	1726	things to do in syracuse ny	things.to do in new york syracuse ny
bolla	870	870	3214a6d842cc69597f9edf26df552e43	1880	2015-09-24	QueryPair2K0917	Excellent		0	hotels in puerto rico old san juan	1880	hotels puerto rico old san juan	hotels in puerto rico old san juan
bolla	878	878	8fb5f8be2aa9d6c64a04e3ab9f63feee	1443	2015-09-24	QueryPair2K0917	Good		0	hotels near disney okeechobee florida	1443	okeechobee florida hotel	hotels near disney okeechobee florida
bolla	883	883	d072677d210ac4c03ba046120f0802ec	1864	2015-09-24	QueryPair2K0917	Good		0	hotels on the beach of puerto rico rincon puerto rico	1864	hotels rincon puerto rico	hotels on the beach of puerto rico rincon puerto rico
bolla	887	887	a60937eba57758ed45b6d3e91e8659f3	1415	2015-09-24	QueryPair2K0917	Excellent		0	yellowstone lodging yellowstone park	1415	lodging in yellowstone park	yellowstone lodging yellowstone park
bolla	896	896	e70611883d2760c8bbafb4acb29e3446	710	2015-09-24	QueryPair2K0917	Fair		0	the omni cancun all inclusive cancun	710	all inclusive vacation cancun	the omni cancun all inclusive cancun
bolla	913	913	4888241374e8c62ddd9b4c3cfd091f96	1843	2015-09-24	QueryPair2K0917	Excellent		0	hotels at deerfield beach	1843	deerfield beach hotel	hotels at deerfield beach
bolla	925	925	42998cf32d552343bc8e460416382dca	457	2015-09-24	QueryPair2K0917	Good		0	condos gulf shores	457	gulf shores rental condos	condos gulf shores
bolla	929	929	9cfdf10e8fc047a44b08ed031e1f0ed1	226	2015-09-24	QueryPair2K0917	Excellent		0	hotels athens	226	hotel athens	hotels athens
bolla	932	932	8dd48d6a2e2cad213179a3992c0be53c	354	2015-09-24	QueryPair2K0917	Good		0	hotels lake lake chelan	354	hotels near lake chelan	hotels lake lake chelan
bolla	951	951	ef8446f35513a8d6aa2308357a268a7e	2008	2015-09-24	QueryPair2K0917	Good		0	cruises san juan	2008	cruises around san juan	cruises san juan
bolla	957	957	42e77b63637ab381e8be5f8318cc28a2	628	2015-09-24	QueryPair2K0917	Excellent		0	hotell lake havasu	628	hotel lake havasu	hotell lake havasu
bolla	96	96	757f843a169cc678064d9530d12a1881	1674	2015-09-24	QueryPair2K0917	Excellent		0	hotels novato	1674	hotels in novato	hotels novato
bolla	965	965	e820a45f1dfc7b95282d10b6087e11c0	935	2015-09-24	QueryPair2K0917	Good		0	condos south padre island	935	south padre island cheap condos	condos south padre island
bolla	97	97	1113d7a76ffceca1bb350bfe145467c6	1952	2015-09-24	QueryPair2K0917	Good		0	hotels.san jose ca independence seaport museum	1952	independence seaport museum hotels	hotels.san jose ca independence seaport museum
bolla	972	972	fe8c15fed5f808006ce95eddb7366e35	849	2015-09-24	QueryPair2K0917	Good		0	luxury hotels mexique	849	hotels mexique	luxury hotels mexique
bolla	974	974	39dcaf7a053dc372fbc391d4e6b5d693	1964	2015-09-24	QueryPair2K0917	Good		0	flights to from new orleans	1964	flights to new orleans	flights to from new orleans
bolla	975	975	66f041e16a60928b05a7e228a89c3799	58	2015-09-24	QueryPair2K0917	Good		0	hotel deals lutz fl	58	lutz fl hotel	hotel deals lutz fl
bolla	981	981	f1b6f2857fb6d44dd73c7041e0aa0f19	464	2015-09-24	QueryPair2K0917	Excellent		0	hotels jupitor fort pierce fl	464	hotels fort pierce fl	hotels jupitor fort pierce fl
bolla	991	991	c5b2cebf15b205503560c4e8e6d1ea78	1998	2015-09-24	QueryPair2K0917	Good		0	tours asia	1998	escorted tours asia	tours asia
bolla	993	993	42ffcf057e133f94c1b7b5cf543ef3bd	1470	2015-09-24	QueryPair2K0917	Good		0	hotels of new york ny riverside tower	1470	hotel ny riverside tower	hotels of new york ny riverside tower
angeloa	1018	1018	8c7bbbba95c1025975e548cee86dfadc	644	2015-09-23	QueryPair2K0917	Excellent		0	hotels angels camp	644	hotels by angels camp	hotels angels camp
angeloa	1019	1019	82cadb0649a3af4968404c9f6031b233	1847	2015-09-23	QueryPair2K0917	Excellent		0	the best hotels in hawaii	1847	best hotel hawaii	the best hotels in hawaii
angeloa	102	102	cfbce4c1d7c425baf21d6b6f2babe6be	891	2015-09-23	QueryPair2K0917	Good	Q2 could be to or from	0	flight deals from tampa	891	tampa flight deals	flight deals from tampa
angeloa	1029	1029	6e62a992c676f611616097dbea8ea030	1742	2015-09-23	QueryPair2K0917	Good		0	cheap hotel in las vegas	1742	hotel las vegas	cheap hotel in las vegas
angeloa	1037	1037	53c04118df112c13a8c34b38343b9c10	1055	2015-09-23	QueryPair2K0917	Good		0	flights from rhode island	1055	rhode island flight	flights from rhode island
angeloa	1039	1039	9e984c108157cea74c894b5cf34efc44	1600	2015-09-23	QueryPair2K0917	Good		0	cruises boston massachusetts	1600	cruises carnival boston massachusetts	cruises boston massachusetts
angeloa	1067	1067	754dda4b1ba34c6fa89716b85d68532b	1091	2015-09-23	QueryPair2K0917	Good		0	hotels with suites in orlando fl	1091	suites in orlando fl	hotels with suites in orlando fl
angeloa	1071	1071	f5deaeeae1538fb6c45901d524ee2f98	584	2015-09-23	QueryPair2K0917	Good		0	flights new york city ny	584	cheap flights to new york city ny	flights new york city ny
angeloa	1092	1092	97275a23ca44226c9964043c8462be96	1476	2015-09-23	QueryPair2K0917	Excellent		0	flights from lax fort lauderdale	1476	flights from los angeles to fort lauderdale	flights from lax fort lauderdale
angeloa	1099	1099	6c340f25839e6acdc73414517203f5f0	1063	2015-09-23	QueryPair2K0917	Good		0	cheap hotels venice	1063	hotel abbazia avis	cheap hotels venice
angeloa	1122	1122	ba9a56ce0a9bfa26e8ed9e10b2cc8f46	1876	2015-09-23	QueryPair2K0917	Good		0	cheap hotels in toledo ohio	1876	hotels toledo ohio	cheap hotels in toledo ohio
angeloa	1154	1154	a5bfc9e07964f8dddeb95fc584cd965d	37	2015-09-23	QueryPair2K0917	Good		0	hotels downtown in new orleans	37	boomtown casino new orleans hotels	hotels downtown in new orleans
angeloa	116	116	299fb2142d7de959380f91c01c3a293c	1426	2015-09-23	QueryPair2K0917	Good		0	resorts florida	1426	best resorts florida	resorts florida
angeloa	1162	1162	851ddf5058cf22df63d3344ad89919cf	614	2015-09-25	QueryPair2K0917	Good		2	cruise san diego	614	cruise ships in san diego	cruise san diego
angeloa	1162	1162	a02ffd91ece5e7efeb46db8f10a74059	379	2015-09-25	QueryPair2K0917	Good		1	cruise san diego	379	2015 cruise california	cruise san diego
angeloa	1162	1162	a2557a7b2e94197ff767970b67041697	189	2015-09-25	QueryPair2K0917	Good		0	cruise san diego	189	cruises around san diego	cruise san diego
angeloa	118	118	d67d8ab4f4c10bf22aa353e27879133c	39	2015-09-23	QueryPair2K0917	Good		0	hotels hillcrest san diego ca	39	san diego ca hotel	hotels hillcrest san diego ca
angeloa	1187	1187	b9d487a30398d42ecff55c228ed5652b	1108	2015-09-23	QueryPair2K0917	Excellent		0	cheap car rentals oklahoma city	1108	oklahoma city ok cheap car rental	cheap car rentals oklahoma city
angeloa	121	121	2421fcb1263b9530df88f7f002e78ea5	436	2015-09-23	QueryPair2K0917	Excellent		0	vacations amsterdam	436	amsterdam vacation	vacations amsterdam
angeloa	1212	1212	a666587afda6e89aec274a3657558a27	326	2015-09-23	QueryPair2K0917	Good		0	flights san diego	326	cheapest flights to san diego	flights san diego
angeloa	1218	1218	a14ac55a4f27472c5d894ec1c3c743d2	1610	2015-09-23	QueryPair2K0917	Excellent		0	holidays in india	1610	holiday india	holidays in india
angeloa	1225	1225	c15da1f2b5e5ed6e6837a3802f0d1593	788	2015-09-23	QueryPair2K0917	Good		0	hotels downtown amsterdam	788	amsterdam quentin england hotel	hotels downtown amsterdam
angeloa	123	123	68b1fbe7f16e4ae3024973f12f3cb313	1093	2015-09-23	QueryPair2K0917	Excellent		0	cruise new york city	1093	cruises to new york city	cruise new york city
angeloa	1230	1230	c042f4db68f23406c6cecf84a7ebb0fe	332	2015-09-23	QueryPair2K0917	Good		0	cheap hotels downtown seattle washington	332	downtown seattle washington hotels	cheap hotels downtown seattle washington
angeloa	1238	1238	25df35de87aa441b88f22a6c2a830a17	1225	2015-09-23	QueryPair2K0917	Excellent		0	condos hawaii	1225	condos on hawaii	condos hawaii
angeloa	1247	1247	831c2f88a604a07ca94314b56a4921b8	1676	2015-09-23	QueryPair2K0917	Excellent		0	vacation package florida keys	1676	all inclusive vacation packages florida keys	vacation package florida keys
angeloa	1258	1258	091d584fced301b442654dd8c23b3fc9	208	2015-09-23	QueryPair2K0917	Good		0	hotels with suites in beacon new york	208	hotel beacon new york	hotels with suites in beacon new york
angeloa	1260	1260	995e1fda4a2b5f55ef0df50868bf2a8f	1032	2015-09-23	QueryPair2K0917	Good		0	dowtown hotel nashville	1032	best hotels nashville	dowtown hotel nashville
angeloa	1261	1261	69d1fc78dbda242c43ad6590368912d4	1865	2015-09-23	QueryPair2K0917	Good		0	cruises to from mexico	1865	cruise mexico	cruises to from mexico
angeloa	1284	1284	8d5e957f297893487bd98fa830fa6413	147	2015-09-23	QueryPair2K0917	Good		0	cheap flights providence rhode island	147	pvd flights	cheap flights providence rhode island
angeloa	1291	1291	248e844336797ec98478f85e7626de4a	432	2015-09-23	QueryPair2K0917	Excellent		0	motel las vegas	432	motels las vegas	motel las vegas
angeloa	1299	1299	7a614fd06c325499f1680b9896beedeb	272	2015-09-23	QueryPair2K0917	Good		0	best hotels del mar	272	hotels del mar	best hotels del mar
angeloa	1312	1312	0c9ebb2ded806d7ffda75cd0b95eb70c	1505	2015-09-23	QueryPair2K0917	Good		0	vacation key west florida	1505	vacation rental key west florida	vacation key west florida
angeloa	134	134	1afa34a7f984eeabdbb0a7d494132ee5	131	2015-09-23	QueryPair2K0917	Good		0	hoteles en south beach	131	hotel south beach	hoteles en south beach
angeloa	135	135	fc3cf452d3da8402bebb765225ce8c0e	842	2015-09-23	QueryPair2K0917	Excellent		0	hotels in newyork	842	hotel newyork	hotels in newyork
angeloa	1369	1369	c8c41c4a18675a74e01c8a20e8a0f662	946	2015-09-23	QueryPair2K0917	Good		0	hotels san diego california	946	cheap hotels in san diego california	hotels san diego california
angeloa	138	138	fa3a3c407f82377f55c19c5d403335c7	827	2015-09-23	QueryPair2K0917	Good		0	best hotel to stay at in new york	827	battery park hotel	best hotel to stay at in new york
angeloa	1411	1411	f1c1592588411002af340cbaedd6fc33	777	2015-09-23	QueryPair2K0917	Excellent		0	hotels for clark nj	777	clark nj hotel	hotels for clark nj
angeloa	1415	1415	cc42acc8ce334185e0193753adb6cb77	1655	2015-09-23	QueryPair2K0917	Good		0	luxury hotels clearwater beach	1655	hotel clearwater beach	luxury hotels clearwater beach
angeloa	1426	1426	04025959b191f8f9de3f924f0940515f	339	2015-09-23	QueryPair2K0917	Good		0	flights boston	339	discount flights to boston	flights boston
angeloa	1439	1439	a1140a3d0df1c81e24ae954d935e8926	989	2015-09-23	QueryPair2K0917	Good		0	hotels.in boston	989	intercontinental boston hotel	hotels.in boston
angeloa	1451	1451	57aeee35c98205091e18d1140e9f38cf	229	2015-09-23	QueryPair2K0917	Good		0	flights lax	229	discount flights to lax	flights lax
